# fcst-reason-struct-full wave(batch) 002 输入渲染（由 render_batch.py 从 row_index.parquet 生成，schema v1）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=00600 type=扭亏 ts_code=002504.SZ end_date=20181231 ann_date=20181023 update_flag=1

### ordinal=00913 type=扭亏 ts_code=002504.SZ end_date=20181231 ann_date=20190131 update_flag=0
REASON: 此次修正与上年同期相比扭亏为盈，比2018年10月23日公告的预计值略低，主要基于原材料价格上涨等因素。

### ordinal=00914 type=扭亏 ts_code=002504.SZ end_date=20190331 ann_date=20190329 update_flag=0
REASON: 报告期内，净利润同比上升的主要原因：公司积极开拓市场和新业务，深入挖掘客户需求，高端客户订单显著增加。孙公司北京弘高建筑装饰设计工程有限公司2019年第一季度实施装饰工程开工面积较去年有较大提高。公司加强管理，严控成本和费用支出，经营效益明显提升。

### ordinal=00915 type=扭亏 ts_code=002506.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 1、公司2019年一季度业绩相较去年同期实现扭亏为盈：一方面得益于公司轻资产模式下融资规模的控制及管理精细化等带来的相关费用下降；另一方面，主要得益于公司投资收益的大幅增加。公司通过轻资产运营模式，积极降负债，缩小融资规模；严格信用及管控政策，优化应收账款结构，保证公司现金流；引入电子竞价系统等多种方式，使得公司相关费用快速下降；2018年12月，公司第四届董事会第三十六次会议及2018年第六次临时股东大会审议通过了《关于全资子公司部分股权转让的议案》，上述股权转让事宜在2019年一季度交割过户完成，由此产生较大的投资收益。具体内容详见公司在指定信息披露媒体上发布的《关于全资子公司部分股权转让的公告》（公告编号：2018-115）。2、一季度是光伏行业周期性低谷，2019年国内光伏补贴政策的不确定性，导致国内市场低迷；公司海外市场布局逐渐成熟订单充足，但受春节假期有效开工期不足影响，公司产能未能完全释放，海外订单交付受限；随着二季度行业传统旺季的到来，叠加公司一季度已提前获取的海外订单，公司将全面启动张家港、句容、阜宁等生产基地及海外越南基地的产量供应，保证国内外订单的及时交付；同时，公司将坚定全球化战略，同步推进海外EPC业务，扩大海外业务客户群体，为客户提供更多优质增值服务，持续提升海外市场及国际化业务比重，力争2019年海外业务比重提升至80%以上。公司也将持续关注新产品的技术研发，公司的“叠瓦”超高效产品、“鑫单晶”产品、“双玻双面”产品、“单、多晶PERC”产品等将为公司产品注入新的活力，提升公司核心竞争力，为股东和客户创造更大的价值。

### ordinal=00916 type=扭亏 ts_code=002512.SZ end_date=20190630 ann_date=20190430 update_flag=0
REASON: 公司预计6月30日前完成对联营公司润兴租赁40%股权转让工商变更手续，润兴股权转让完成增加公司投资收益；但由于公司融资规模仍然较大，财务费用较多，从而影响公司整体利润。

### ordinal=00917 type=扭亏 ts_code=002512.SZ end_date=20190930 ann_date=20190829 update_flag=1
REASON: 公司完成对联营公司润兴租赁40%股权转让工商变更手续，润兴股权转让完成增加公司投资收益；但由于公司融资规模仍然较大，财务费用较多，从而影响公司整体利润；受贸易争端影响，国内外经济低迷，市场需求下降导致订单减少，影响公司整体收入规模。同时，公司尚未按照新金融工具准则进行调整。

### ordinal=00918 type=扭亏 ts_code=002512.SZ end_date=20190930 ann_date=20191016 update_flag=0
REASON: 1、根据新金融工具准则，公司对所持上市公司新媒股份的股权按新金融工具准则核算，作为“以公允价值计量且其变动计入损益的金融资产”。截至报告期末，根据《证券投资资金投资流通受限股票估值指引》，按其估值模型确认公允价值并计入当期损益且影响较大；2、但另一方面公司资金状况仍未得到基本改善，公司融资规模依然较大，财务费用较高，对公司利润影响较大；3、同时由于受贸易战持续影响，及国内外市场经济疲软，公司业务增长乏力，订单不足，收入减少；资金紧张影响市场拓展及竞标项目开展，因此公司前三个季度业绩也受到不同程度的影响。

### ordinal=00919 type=扭亏 ts_code=002512.SZ end_date=20191231 ann_date=20191031 update_flag=1
REASON: 1、根据新金融工具准则，公司对所持上市公司新媒股份的股权按新金融工具准则核算，作为“以公允价值计量且其变动计入损益的金融资产”。按其估值模型确认公允价值并计入当期损益对公告本年利润影响较大；2、但另一方面公司资金状况仍未得到基本改善，公司融资规模依然较大，财务费用较高，减少公司利润；3、同时由于受贸易战持续影响，及国内外市场经济疲软，公司业务增长乏力，订单不足，收入减少，主营业务贡献仍未恢复。

### ordinal=00920 type=扭亏 ts_code=002513.SZ end_date=20190930 ann_date=20190827 update_flag=0
REASON: 公司农化业务去年6月至9月因环保治理停产，停产损失及环保治理成本较大。本期虽因安全问题亦停产整治，但停产时间、停产损失及整改成本与去年同期相比较小。

### ordinal=00921 type=扭亏 ts_code=002524.SZ end_date=20190630 ann_date=20190426 update_flag=1
REASON: 主要原因系：1、本期新增合并主体上海新视界眼科医院投资有限公司。2、本期预测中不包含预计处置光正燃气股权款收益。

### ordinal=00922 type=扭亏 ts_code=002524.SZ end_date=20190930 ann_date=20190822 update_flag=1
REASON: 本期新增合并主体上海新视界眼科医院投资有限公司以及光正燃气51%股权转让取得收益所致。

### ordinal=00923 type=扭亏 ts_code=002524.SZ end_date=20191231 ann_date=20191023 update_flag=1
REASON: 2019年较2018年净利润大幅度增长的原因：1、2019年1-6月合并范围新增子公司上海新视界眼科医院投资有限公司；2、本期公司处置子公司光正燃气有限公司股权产生较大投资收益。

### ordinal=00924 type=扭亏 ts_code=002527.SZ end_date=20191231 ann_date=20191025 update_flag=1
REASON: 1、电梯行业景气度回升，公司电梯类业务较2018年度较大幅度增长；2、公司本年资金集中管理，资金使用效率提升，财务费用有所下降；3、相较2018年度，预计商誉减值对2019年度的影响相对较小。

### ordinal=00925 type=扭亏 ts_code=002528.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 公司经营业绩与去年同期相比有所改善。

### ordinal=00926 type=扭亏 ts_code=002548.SZ end_date=20190630 ann_date=20190424 update_flag=0
REASON: 1、对上述业绩区间的预计，主要基于公司饲料、动保、电信增值业务稳定发展，2019年4-6月份生猪市场价格的判断及生产、销售计划做出的预计。2、由于非洲猪瘟的影响及生猪市场价格的波动会给公司经营业绩产生重大影响，增加了预测的难度，一旦有证据表明实际经营情况与上述业绩预计区间存在差异，公司将及时公告。敬请广大投资者审慎决策，注意投资风险。

### ordinal=00927 type=扭亏 ts_code=002548.SZ end_date=20190930 ann_date=20191014 update_flag=0
REASON: 受非洲猪瘟疫情影响，2019年一季度生猪价格较低，公司及参股公司养殖业务亏损，二、三季度生猪价格逐步上涨，公司养殖业务盈利能力上升。

### ordinal=00928 type=扭亏 ts_code=002560.SZ end_date=20191231 ann_date=20191024 update_flag=0
REASON: 母公司业务增长较多，且主要产品毛利率上升；同时全资子公司成都航飞航空机械设备制造有限公司业务稳定。

### ordinal=00929 type=扭亏 ts_code=002564.SZ end_date=20190331 ann_date=20190323 update_flag=0
REASON: 公司2019年第一季度发展稳健，主要子公司运营正常，与上年同比扭亏为盈。

### ordinal=00930 type=扭亏 ts_code=002569.SZ end_date=20190331 ann_date=20190329 update_flag=0
REASON: 报告期内，公司所处服装行业的整体形势未见大的好转。但报告期内公司持续对线下销售渠道进行整合和优化，着重加强对现有直营店铺的经营情况及盈利能力分析，排查出需要优化和关闭的店铺，并对潜力店铺进行了优化调整，提高了销售渠道的销售规模和盈利能力，使得公司服装业务销售收入规模比上年同期略有上升，实现扭亏为盈。

### ordinal=00931 type=扭亏 ts_code=002571.SZ end_date=20190331 ann_date=20190329 update_flag=0
REASON: 1、公司加大了营销力度，在稳定现有产品销售市场的同时，加大了对公司原有库存的销售。2、结合对市场的判断，对产品结构及产能进行调整的同时，加强了成本的管理与控制，使得公司及全资子公司--意德丽塔（滁州）水晶玻璃有限公司，亏损缩窄。3、公司加强了对施歌商超系统的整合及管理，使得本期亏损额较去年同期有所缩减。

### ordinal=00932 type=扭亏 ts_code=002571.SZ end_date=20190630 ann_date=20190424 update_flag=1
REASON: 通过对产品结构调整，加强成本管控，预计公司毛利有所提升；加大营销力度和包括其他应收账款在内的催要力度，预计存货跌价及信用减值计提同比减少。

### ordinal=00933 type=扭亏 ts_code=002571.SZ end_date=20190630 ann_date=20190712 update_flag=1
REASON: 通过对产品结构调整，加强成本管控及考核机制的建立，使得产品综合成本得以降低，公司毛利有所提升；同时公司加大营销力度和包括其他应收账款在内的催要力度，存货跌价及信用减值计提同比减少；公司参股的矿业公司业绩明显改善。1.公司通过成本引导为核心的考核机制的调整，使得能源消耗降低及生产效率提升，同时结合对产品结构的调整，公司产品毛利得以提升；2.公司全资子公司参股的矿业公司，因其主要产品价格提升，使得其上半年的经营业绩出现明显改善，对公司业绩带来积极影响；3.报告期内公司加大营销力度和包括其他应收账款在内的催要力度，存货跌价及信用减值计提同比减少；4.本期收到的政府补助、参股公司分得的股息红利以及深圳市夏鸣信息技术投资发展合伙企业未按时退还保证金的滞纳金。

### ordinal=00934 type=扭亏 ts_code=002571.SZ end_date=20190930 ann_date=20190821 update_flag=1
REASON: 通过对产品结构调整，加强成本管控，预计公司毛利有所提升；加大营销力度和包括其他应收账款在内的催要力度，预计存货跌价及信用减值计提同比减少。

### ordinal=00935 type=扭亏 ts_code=002571.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、公司通过成本管控为核心的考核机制的调整，使得单位能耗降低及生产效率提升，同时结合对产品结构的调整，公司产品毛利得以提升。2、公司全资子公司参股的滁州中都瑞华矿业发展有限公司，因其主要产品价格提升，使得其本期的经营业绩出现明显改善，对公司业绩带来积极影响。3、报告期内公司加大营销力度和包括其他应收账款在内的催要力度，存货跌价及信用减值计提同比减少。4、本期收到参股公司分得的股息红利以及深圳市夏鸣信息技术投资发展合伙企业未按时退还保证金的滞纳金。5、本期收到政府补助的失业保险稳岗资金，对公司业绩带来积极影响。

### ordinal=00936 type=扭亏 ts_code=002571.SZ end_date=20191231 ann_date=20191025 update_flag=1
REASON: 通过对产品结构调整，加强成本管控，预计公司毛利有所提升；加大营销力度和包括其他应收账款在内的催要力度，预计存货跌价及信用减值计提同比减少；本期收到的政府补助对利润产生了积极影响。

### ordinal=00937 type=扭亏 ts_code=002575.SZ end_date=20181231 ann_date=20190131 update_flag=0
REASON: 主要系公司减少费用支出、增加资金收益所致。

### ordinal=00938 type=扭亏 ts_code=002590.SZ end_date=20191231 ann_date=20191029 update_flag=1
REASON: 受汽车行业整体低迷等因素影响，零部件企业面临较大的经营风险，公司主营业务规模下降，坏账和存货跌价增加，盈利能力同步下降，上年亏损主要原因为计提长期股权减值准备所致。

### ordinal=00939 type=扭亏 ts_code=002600.SZ end_date=20190630 ann_date=20190705 update_flag=0
REASON: 1、报告期内，公司归属于上市公司的主业制造业经营净利润为45,477万元至75,477万元，上年同期为29,589.06万元，增幅为54%至156%。原因为：1）公司经营状况及管理调整持续向好，使公司主业制造业中的精密功能及结构件业务、显示及触控模组业务的营业收入及利润保持较好增长；2）公司大力推行降本增效、减少报废等管控措施，同时积极加强内部管理和企业整体素质提升（包括人员、体制和团队等），并积极推行自动化、优化人力。上述措施取得了一定的成效，不仅降低了成本和费用，同时也提高了生产和管理的效率。2、公司子公司东方亮彩（指深圳市东方亮彩精密技术有限公司，简称“东方亮彩”）未完成业绩承诺，其原股东应对上市公司进行业绩补偿，其中业绩补偿股票按公司股票收盘价进行计量，变动额计入公允价值变动损益。受该因素影响，本期计入公允价值变动损益的金额为39,522.94万元。预计本报告期非经常性损益对归属于上市公司股东净利润的影响约为44,000万元，主要系公司子公司东方亮彩业绩未完成业绩承诺的补偿股票和收到的政府补助。

### ordinal=00940 type=扭亏 ts_code=002600.SZ end_date=20190930 ann_date=20191012 update_flag=0
REASON: 报告期内，公司归属于上市公司股东的净利润较上年同期实现扭亏为盈，主要原因为：1.报告期内，公司经营状况持续向好，主业制造业中的精密功能及结构件业务、显示及触控模组业务的利润保持较好增长。2.报告期内，公司通过有效措施积极提升管理能力、营运能力、业务能力及盈利能力等，取得了良好的效果。3.预计本报告期非经常性损益对归属于上市公司股东净利润的影响约为84,000万元，主要系公司子公司东方亮彩未完成业绩承诺的补偿股票和收到的政府补助。

### ordinal=00941 type=扭亏 ts_code=002606.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、报告期销售量较上年同期有所增长，营业收入增加；2、报告期销售产品品种结构好于上年同期，报告期销售高附加值产品较多，导致销售毛利额大幅增长。

### ordinal=00942 type=扭亏 ts_code=002607.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 本报告期，公司主营业务收入和利润较上年同期有较大幅度增长，主要得益于市场领先地位及规模优势不断强化，管理效率进一步提升以及近几年以来形成的强劲增长势头，其中双师及经营数字化转型、课程产品升级等经营提升措施在新的一年得以持续深化。愈加丰富的品类和产品结构对增长的贡献也不断加大。

### ordinal=00943 type=扭亏 ts_code=002623.SZ end_date=20181231 ann_date=20190131 update_flag=0
REASON: 随着公司主营业务的发展，公司应收账款、存货等经营性资产的规模持续增长，公司按照《企业会计准则》的规定，基于谨慎性原则，对应收账款、存货等经营性资产计提相应的资产减值准备。

### ordinal=00944 type=扭亏 ts_code=002638.SZ end_date=20191231 ann_date=20191031 update_flag=0
REASON: 根据《关于切实减轻中小学生课外负担开展校外培训机构专项治理行动的通知》、《关于规范校外培训机构发展的意见》、《关于切实做好校外培训机构专项治理整改工作的通知》提出的治理任务和整改要求，龙文教育对部分不符合要求的网点进行整改或关闭，导致龙文教育报告期内营业收入下降、营业成本上升、毛利率下降；半导体照明行业受外部宏观环境影响，市场整体需求下降，企业之间竞争激励等因素的影响，导致公司半导体照明业务营业收入下降、毛利率下降。2018年度业绩大幅亏损的主要是受商誉减值的影响，公司预计2019年度受此影响的可能性较小。2019年年末公司将对年末主要资产进行减值测试，如果相关资产存在减值的情形，比如存货跌价准备、商誉减值及坏账准备等计提金额增加，可能会导致本次预计的净利润下降或出现亏损的情形；另外，如果广州龙文教育科技有限公司原股东业绩承诺补偿（全部或部分业绩承诺人）在2019年内完成业绩补偿，将对2019年度业绩产生影响。上述因素可能导致最终数据与业绩预计产生较大的差异，甚至可能发生盈亏性质变化的风险，故公司后续将严格按照相关规则履行信息披露义务。

### ordinal=00945 type=扭亏 ts_code=002646.SZ end_date=20181231 ann_date=20190131 update_flag=0
REASON: 1、2017年度，公司对收购中酒时代形成的商誉17,935.54万元全额计提商誉减值准备，实现归属于上市公司股东净利润为-9,416.43万元。不含商誉减值因素，公司2017年度实现归属于上市公司股东的净利润为8,519.11万元。2、2018年度，公司强化餐饮、旅游渠道的精准营销，同时小瓶酒市场开拓初显成效，营业收入较上年同期增长3%-5%（2017年度实现营业收入131,836.20万元）；本年度，公司着重提升投放精准度和有效性，品牌宣传费用较上年同期有所下降；同时，受美元汇率变动影响，汇兑收益较上年同期增加。2018年度归属于上市公司股东的净利润变动区间为9,500万元至12,000万元。

### ordinal=00946 type=扭亏 ts_code=002654.SZ end_date=20191231 ann_date=20191029 update_flag=0
REASON: 主要原因系2018年度公司基于谨慎性原则计提商誉减值准备94,780.74万元、计提或有损失14,796.25万元，同时公司根据目前经营现状，预计2019年度归属于上市公司股东的净利润与去年相比，扭亏为盈。

### ordinal=00947 type=扭亏 ts_code=002655.SZ end_date=20190331 ann_date=20190312 update_flag=1
REASON: 公司本期业绩扭亏为盈的主要原因是：公司强化研发、加大市场推广力度、提升管理效能，改善公司的经营业绩。

### ordinal=00948 type=扭亏 ts_code=002655.SZ end_date=20190630 ann_date=20190426 update_flag=0
REASON: 公司积极开拓市场，改善产品结构，营业收入及毛利增加；管理效能提升，期间费用降低。

### ordinal=00949 type=扭亏 ts_code=002665.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 1、报告期内各项目及优化设计服务收入增加；2、报告期收到政府补助。

### ordinal=00950 type=扭亏 ts_code=002665.SZ end_date=20190930 ann_date=20190824 update_flag=0
REASON: 报告期应收账款回款较同期增加，成本费用控制较好以及公司业务发展所致。

### ordinal=00951 type=扭亏 ts_code=002665.SZ end_date=20191231 ann_date=20191031 update_flag=0
REASON: 公司光热发电业务及光热总承包业务随着公司运营完善，业绩逐步显现。

### ordinal=00952 type=扭亏 ts_code=002670.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 国内证券市场回暖，公司股票自营业务形成的公允价值变动收益和投资收益同比增长，证券经纪业务收入同比上升；公司持有的QD（趣店）ADSs价格上涨，也导致本期公允价值变动收益增长。

### ordinal=00953 type=扭亏 ts_code=002670.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 公司证券业务板块各项子业务稳步推进，股票自营形成的公允价值变动收益，以及证券经纪、投资银行、信用交易、投研服务业务收入同比增长。公司持有的QD（趣店）ADSs价格上涨，也导致本期公允价值变动收益增长。

### ordinal=00954 type=扭亏 ts_code=002676.SZ end_date=20181231 ann_date=20190130 update_flag=0
REASON: 公司于2018年10月29日披露的《2018年第三季度报告正文》及《2018年第三季度报告全文》对公司2018年度的经营业绩进行了预计，预计2018年第四季度销售订单及销售单价下降，材料成本、人工成本、折旧与摊销成本将增加，同时资金成本上升及融资金额的增长预计财务费用增加，因此公司预计2018年度归属于上市公司股东的净利润变动区间为亏损2,500万元~3,500万元。根据公司初步核算的结果，2018年第四季度材料成本、人工成本、财务费用等符合公司预期，由于销售订单情况稳定未出现下降，同时由于政府对公司土地进行收储产生的补偿收益及公司处置闲置资产等形成的收益对归属于上市公司股东的净利润产生了较大积极影响，因此公司预计2018年度归属于上市公司股东的净利润变动区间为盈利400万元~600万元。

### ordinal=00955 type=扭亏 ts_code=002676.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1.2019年上半年，泰国项目业务及盈利情况开始好转，使得净利润增长，去年同期泰国项目尚未正式投产；2.公司优化生产管理，提升效率以及费用管控等措施初见成效，使得用工成本以及各项制造、管理成本下降；3.人民币汇率同比去年处于低位，外币交易及外币资产形成的汇兑收益预计大幅增加。

### ordinal=00956 type=扭亏 ts_code=002676.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、公司持续推进优化生产管理、提升效率以及费用管控等措施初见成效，使得用工成本以及各项制造成本下降。2、公司子公司泰国项目正式投产后，其业务及盈利情况开始好转，同比实现盈利。3、人民币汇率同比处于低位，外币交易及外币资产形成的汇兑收益预计增加。

### ordinal=00957 type=扭亏 ts_code=002692.SZ end_date=20191231 ann_date=20191024 update_flag=1
REASON: 2018年1月18日，杭州市中小商贸流通企业服务有限公司（以下简称“杭州中小”）与秦商体育签订《借款合同》，杭州中小向秦商体育提供借款本金19,000万元，借款期限为2018年1月19日至2018年2月7日。同时秦商体育与杭州中小签订《质押合同》，以其持有的本公司3,550万股股票提供质押担保；本公司原法定代表人夏建军利用职务之便，在公司不知情的情况下，和夏建统、天夏智慧与杭州中小签订《保证合同》，违规对外承担连带保证责任。因秦商体育未及时归还借款，杭州中小起诉要求秦商体育归还借款本金及利息等；要求担保人承担连带保证责任。2018年8月14日，杭州中小与秦商体育、本公司、夏建统、李明、深圳秦商集团有限公司（以下简称“秦商集团”）、艾斯弧（杭州）建筑规划设计咨询有限公司（以下简称“艾斯弧”）等签订《和解协议书》，各方同意并确认，截止2018年8月14日，秦商体育欠杭州中小借款本金19,000万元及利息1,711.56万元（此后至股票实际交易日或实际偿付之日止的利息按月息2%标准据实另计）；秦商体育承担杭州中小已发生的律师费、案件受理费、保全费等合计464.10万元；秦商体育将其持有的本公司3,550万股股票以协议转让的方式按股份转让协议书签署日的前一交易日本公司股票在二级市场收盘价的90%转让至杭州中小指定的第三人；秦商体育转让质押股票可得的款项优先偿还/折抵欠付的利息、费用，余款再用于偿还/折抵尚欠的借款本金；本公司、夏建统等继续提供连带责任保证担保，李明、秦商集团、艾斯弧追加提供连带责任保证担保。2019年3月，秦商体育持有的本公司3,550万股股票通过强制执行的集中竞价方式和司法划转方式被动减持。本案中，公司前法定代表人、董事长夏建军在杭州中小起诉后，为避免扩大影响，利用当时法定代表人的身份，私下以公司名义与杭州中小达成调解，该调解书成为其后杭州中小申请强制扣划公司款项的依据。截至本公告披露日，因该案件公司银行账户资金被累计司法划扣约1.19亿元，因此在2019年年度财务报表中将增加计提该扣划金额至营业外支出，进而导致公司2019年报表归属于上市公司股东的净利润为亏损。

### ordinal=00958 type=扭亏 ts_code=002699.SZ end_date=20191231 ann_date=20191031 update_flag=1
REASON: 主要是因为本年营业收入增加导致净利润相应增加。

### ordinal=00959 type=扭亏 ts_code=002708.SZ end_date=20191231 ann_date=20191029 update_flag=0
REASON: 1、公司新项目的逐步批产和增量，以及公司主营汽车行业发展规律，预计第四季度销售收入较前三季度增长向好；2、公司进一步强化内部管理优化及降本增效工作；3、相较2018年度，预计商誉、无形资产的减值对2019年度的影响相对较小。

### ordinal=00960 type=扭亏 ts_code=002711.SZ end_date=20191231 ann_date=20191031 update_flag=1
REASON: 受公司土地房产被查封、债务逾期、银行账户被冻结、诉讼等不利因素影响，公司信用受到影响，公司的经营层面受到了一定的冲击，公司商贸业务和加工业务已停滞，仓储业务及小额贷业务也出现缩减。

### ordinal=00961 type=扭亏 ts_code=002719.SZ end_date=20191231 ann_date=20191023 update_flag=1
REASON: 本公司2018年亏损的主要原因为计提了浙江新美心食品工业有限公司商誉，本年该影响已消除，因此本年为扭亏为盈。

### ordinal=00962 type=扭亏 ts_code=002723.SZ end_date=20190331 ann_date=20190415 update_flag=0
REASON: 本次业绩变动的主要原因如下：1）本期销售费用减少；2）受美元汇率波动影响，本期汇兑收益增加，财务费用减少；3）公司于2018年购买的外汇产品本期公允价值发生变动，浮亏减少；4）本期收到瑞昌市人民政府政策性财政补助。

### ordinal=00963 type=扭亏 ts_code=002723.SZ end_date=20190630 ann_date=20190429 update_flag=0
REASON: 1、大宗材料价格下降、加强成本管控，经营成本下降；2、公司主要为出口销售业务，美元汇率情况优于上年同期；3、本年度其他收益增加。

### ordinal=00964 type=扭亏 ts_code=002723.SZ end_date=20190930 ann_date=20190826 update_flag=1
REASON: 1、经营成本下降，产品毛利增加；2、其他收益增加。

### ordinal=00965 type=扭亏 ts_code=002723.SZ end_date=20191231 ann_date=20191028 update_flag=0
REASON: 1、经营成本下降，产品毛利增加；2、其他收益增加。

### ordinal=00966 type=扭亏 ts_code=002733.SZ end_date=20190331 ann_date=20190329 update_flag=0
REASON: 1、报告期内，燃料电池投资和市场开发进展顺利，后续仍将加大力度；2、报告期内，锂离子电池业务销售额及利润大幅度增长；3、报告期内，在中美贸易摩擦的环境下，越南工厂订单饱满，销售额和利润大幅度提高；4、报告期内，努力降低公司产品成本，为客户提供更多的增值服务，从而获得较大的利润增长空间；5、报告期内，公司开展系列的开源节流工作，费用支出减少；6、报告期内，公司转让前期股权投资项目的部分股权，获得投资收益；7、报告期内，公司及子公司获得政府补助资金。

### ordinal=00967 type=扭亏 ts_code=002760.SZ end_date=20181231 ann_date=20190130 update_flag=0
REASON: 公司加大市场开发力度，完成销售收入优于预期。同时，受益于公司管理效率提高，公司的成本费用得到有效管控，产品毛利率有所增加，整体效益提升。

### ordinal=00968 type=扭亏 ts_code=002766.SZ end_date=20191231 ann_date=20191030 update_flag=1
REASON: 1、市场不景气，销售收入及毛利不及预期。2、公司目前的负债规模较大，且债务问题尚未解决，财务费用较高。

### ordinal=00969 type=扭亏 ts_code=002791.SZ end_date=20190331 ann_date=20190329 update_flag=0
REASON: 报告期内，公司坚定执行发展战略及年度经营计划，有序开展各项工作，销售收入增长明显，销售费用得到有效摊薄，利润增加。

### ordinal=00970 type=扭亏 ts_code=002800.SZ end_date=20190331 ann_date=20190322 update_flag=0
REASON: 业绩变动的主要原因分析：1、报告期内营业收入较上年同期有较大幅度增长，增长原因为供应链管理业务、国际航空物流业务及国际铁路物流业务的增长；2、报告期内期间费用较上年同期有所下降，主要原因为薪酬的减少、办公等其他费用的减少；财务费用中贴现费用较上年同期有所下降。3、报告期内出售子公司股权产生投资收益。

### ordinal=00971 type=扭亏 ts_code=002835.SZ end_date=20190630 ann_date=20190425 update_flag=1
REASON: 因部分原材料成本下降及加强成本管理等，预计2019年1－6月业绩与去年同期相比有所改善。

### ordinal=00972 type=扭亏 ts_code=002835.SZ end_date=20190630 ann_date=20190715 update_flag=1
REASON: 1、此次修正后的预计业绩较原预计业绩增加较多，主要系第二季度收到多笔政府补助导致其他收益增加较多。2、2019年1-6月与上年同期相比扭亏为盈，业绩实现大幅改善，主要因为公司产品销售结构中高毛利率产品比重增加，改善了整体毛利率，提升了盈利水平。

### ordinal=00973 type=扭亏 ts_code=002869.SZ end_date=20190630 ann_date=20190426 update_flag=1
REASON: 1、报告期内，公司总体经营情况保持稳定。受益于国家推动取消高速公路省界收费站和高速公路ETC车道改造政策影响，公司路侧设备销量增长，销售毛利同比增加。2、公司募集资金理财产品在本报告期内到期金额较去年同期相比增加，由此产生的投资收益同比增加。3、报告期内，政府补助较去年同期相比增加，影响利润。

### ordinal=00974 type=扭亏 ts_code=002869.SZ end_date=20190630 ann_date=20190712 update_flag=0
REASON: 公司预计归属于上市公司股东的净利润变动主要原因为：受益于2019年5月21日交通运输部办公厅印发的《关于大力推动高速公路ETC发展应用工作的通知》政策影响，公司获得的销售订单突增，导致二季度确认的营业收入和销售毛利均较前次预计数较大幅度增加，最终导致净利润增加。

### ordinal=00975 type=扭亏 ts_code=002869.SZ end_date=20190930 ann_date=20191014 update_flag=0
REASON: 公司预计归属于上市公司股东的净利润变动主要原因为：国家大力推动高速公路ETC的普及应用，ETC相关设备市场需求旺盛，公司获取的销售订单成倍增长，导致前三季度营业收入和销售毛利均同比大幅上升，业绩呈现爆发式增长。

### ordinal=00976 type=扭亏 ts_code=002909.SZ end_date=20190331 ann_date=20190326 update_flag=0
REASON: 2019年一季度归属上市公司股东的净利润预计较上年同期扭亏为盈，主要是公司有机硅密封胶产品的主要原材料采购价格同比下降，以及一季度确认的政府补助同比增加所致。

### ordinal=00977 type=扭亏 ts_code=002949.SZ end_date=20190331 ann_date=20190327 update_flag=0
REASON: （1）设计业务持续深化与大客户合作，深耕华南区，积极拓展华中、华东地区，业绩持续增长；（2）工程总承包、全过程工程咨询等新业务随着项目拓展，较上年同期实现了业绩增长。报告期内，预计非经常性损益影响公司净利润约为300万元。

### ordinal=00978 type=扭亏 ts_code=300004.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 报告期内，受上游工程进度影响，公司能源工程特种管件收入较去年同期增幅较大。报告期内，公司预计非经常性损益对净利润的影响金额为280万。

### ordinal=00979 type=扭亏 ts_code=300005.SZ end_date=20191231 ann_date=20191024 update_flag=1
REASON: 1、公司户外用品主业产品竞争力持续提升，品牌文化和品牌精神对用户的传播影响进一步增强，更具体验感的线下店铺升级改造有序推进，销售终端的精细化管理和渠道结构持续完善；同时合理有效控制各项费用支出；非户外主业的经营情况也较上年同期有所改善，且预计本年度非经常性损益较上年同期也有所增长。2、公司2018年亏损的主要原因是对前期未达预期的投资项目计提较大金额的商誉、投资和资产减值所致，而经2016-2018年连续三年的足额计提后，公司前期相关投资项目预计不会对2019年及后续年度当期损益产生重大影响。

### ordinal=00980 type=扭亏 ts_code=300010.SZ end_date=20190630 ann_date=20190426 update_flag=1
REASON: 预计2019年1-6月实现盈利。

### ordinal=00981 type=扭亏 ts_code=300010.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、在完成信息安全业务第一批分拆工作后，2019年，公司加大了对教育业务的投入，并取得预期成效。与上年同期相比，报告期内公司C端教育业务发展迅速，为公司带来了较高的经济效益，同时B端教育业务也略有增长，因此2019年1-6月归属母公司的净利润与去年同比扭亏为盈。2、2019年1-6月非经常性损益约为200.00万元，对公司净利润无重大影响。

