# fcst-reason-struct-full wave(batch) 006 输入渲染（由 render_batch.py 从 row_index.parquet 生成，schema v1）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=03000 type=扭亏 ts_code=000668.SZ end_date=20211231 ann_date=20220115 update_flag=1

### ordinal=03305 type=扭亏 ts_code=603619.SH end_date=20211231 ann_date=20220126 update_flag=1
REASON: 2021年，随着全球经济的复苏，原油需求增长，国际原油价格持续震荡上行，公司整合三大业务板块优势资源，强化一体化运作模式，保障温宿项目上产开发提速，全年完成原油产量17万吨，公司勘探开发业务呈现量价齐升的局面，为公司整体收入和业绩带来新的增长点。同时，公司抓住有利时机和市场机遇迅速恢复2020年因疫情停工项目的生产并做好新签项目的启动工作，加强项目的全过程管理，特别是对项目进度、质量、成本的严格把控取得了良好成效。

### ordinal=03306 type=扭亏 ts_code=603626.SH end_date=20211231 ann_date=20220128 update_flag=1
REASON: （一）主营业务影响报告期内，公司业务结构进行了一定的调整和优化，收缩了部分毛利相对较低或季节性波动较大的业务，同时，部分毛利相对较高、项目较为稳定的新款个人电脑和加热不燃烧电子烟等项目转入量产，推动公司整体营业收入的增长和营业利润的增加。（二）非经营性损益的影响公司处置子公司股权取得投资收益约2.48亿元；取得政府收益性补助约4,200万元，导致非经常性损益金额增加较多。

### ordinal=03307 type=扭亏 ts_code=603721.SH end_date=20211231 ann_date=20220126 update_flag=1
REASON: （一）主营业务影响2021年，公司各项业务稳定有序开展，克服疫情冲击和复杂市场环境影响，持续提升整合营销服务水平，通过减量提质、降本增效，进一步强化公司服务能力和盈利水平。报告期内，公司加强对电影、电视剧项目投资的谨慎性，减少电影、电视剧的投入，加强风控评估,视市场实际情况灵活调整投资策略，进一步挖掘精品，减量提质。（二）非经营性损益的影响预计2021年非经常性损益较上年同期略有下降，主要系2021年计入当期债务重组收益金额较上年减少所致。

### ordinal=03308 type=扭亏 ts_code=603777.SH end_date=20211231 ann_date=20220126 update_flag=1
REASON: （一）主营业务影响报告期内，公司管理层及全体员工始终秉承“让家庭生活更幸福”的企业使命，“以消费者为导向”，不断完善业务布局，优化门店结构，加大全渠道业务的开展，重点推进加盟业务及线上业务发展，经营工作取得一定的成效。（二）非经营性损益的影响报告期内，预计非经常性损益对净利润的影响金额为9,000万元左右，主要系计入当期损益的政府补助、银行理财产品投资收益和长期股权投资处置收益。

### ordinal=03309 type=扭亏 ts_code=603779.SH end_date=20220630 ann_date=20220716 update_flag=1
REASON: （一）主营业务影响。1、2022年上半年公司致力于提升产品销量，改善公司运营，调整公司组织架构，注重销售精英的培养，在稳定浙江根据地市场的基础，多渠道多措施形成合力、塑造品牌形象，由此带来了公司净利润的增长。2、2022年上半年公司实行开源节流，稳定销售团队，使销售重回正轨，公司严格审核费用使用情况，控制销售费用和管理费用，提升公司盈利能力。（二）非经营性损益的影响。2022年上半年，公司非经常性损益对净利润的影响额约61万元，主要为收到政府补助的影响。

### ordinal=03310 type=扭亏 ts_code=603800.SH end_date=20220630 ann_date=20220716 update_flag=1
REASON: 报告期内，公司通过规模采购以及盘活原材料库存，较好地控制主要原材料价格波动对成本的影响，并且随着订单数量增加，固定支出得到摊薄，使得公司经营业绩进一步增长，从而公司预计报告期内业绩将实现扭亏为盈。

### ordinal=03311 type=扭亏 ts_code=603813.SH end_date=20211231 ann_date=20220121 update_flag=1
REASON: 2021年公司业绩扭亏为盈的主要原因是2020年根据《企业会计准则》的相关规定，基于谨慎性原则，公司及子公司2020年度对应收款项进行了减值测试，计提了信用减值损失20,738.67万元。本报告期，信用减值损失大幅度减少。

### ordinal=03312 type=扭亏 ts_code=603838.SH end_date=20211231 ann_date=20220127 update_flag=1
REASON: 1.报告期内，随着市场回暖，2021年度公司产品销售虽毛利水平下降，但产品销售有所改善，公司盈利能力提升。2.报告期内，公司考虑市场环境变化等因素，结合公司当前经营实际需要，为盘活公司资产，优化资源配置，进一步提升公司的核心竞争力，提高盈利能力，公司将持有的全资子公司广东东唯新材料有限公司100%股份以38,000万元的价格转让给广东马可波罗陶瓷有限公司。因广东东唯新材料有限公司报告期末不再纳入合并报表范围，公司转让广东东唯新材料有限公司100%股份处置价款与处置投资对应的合并财务报表层面享有该子公司净资产份额的差额2,732万元相应增加投资收益。

### ordinal=03313 type=扭亏 ts_code=603876.SH end_date=20211231 ann_date=20220127 update_flag=1
REASON: （一）2021年，全球新能源汽车市场火热，动力电池需求增长带动了动力电池铝箔需求量攀升。动力电池铝箔属于高端铝箔，产品附加值相对更高，促进了公司整体利润的增长；（二）报告期内，传统类包装铝箔下游市场需求旺盛，公司快速调整产品结构及上调产品加工费，提升公司盈利水平；（三）受疫情、能源双控等因素的影响，近年来公司全资子公司内蒙古联晟新能源材料有限公司（以下简称“联晟新材”）的产品升级进度略有延迟。虽然联晟新材整体盈利能力已大幅提升，但其利润实现情况离预期目标仍有一定的差距。公司基于联晟新材现有的产品结构情况和生产经营条件判断，秉持谨慎性原则，经初步测算公司拟对联晟新材商誉计提减值准备约2,000.00万元左右（最终计提的减值金额将由评估机构及审计机构进行评估和审计后确定）。该项减值准备将影响公司2021年度合并归属于上市公司股东的净利润2,000.00万元。

### ordinal=03314 type=扭亏 ts_code=603929.SH end_date=20211231 ann_date=20220129 update_flag=1
REASON: （一）2020年度签约金额较少，销售毛利不能覆盖固定费用和减值准备，因而出现亏损。2021年度得益于国内芯片行业市场回暖，同时公司不断加大市场开拓力度，签约合同量价齐增，因而主营业务收入取得大幅增长。（二）2021年公司持续深入开展优化客户结构和降本增效工作，加强项目成本管控和结算力度，同时长账龄项目的资金回笼有所改善，提升了公司整体盈利水平。

### ordinal=03315 type=扭亏 ts_code=603997.SH end_date=20211231 ann_date=20220128 update_flag=1
REASON: 1、公司在全球多地设有生产基地，业务遍布欧非中东、美洲和亚太等，在2020年度，上述各地区均受到新冠疫情不同程度的影响，导致公司2020年产生了较大亏损。2021年，新冠疫情对公司经营影响降低，公司盈利能力好转。2、2021年，公司对格拉默进行了持续、深入的整合工作，整合效果进一步显现，提升了公司盈利能力。3、2021年，全球范围内汽车芯片的持续短缺、原材料价格持续上涨，对公司业绩的提升造成了较大不利影响，但是公司积极拓展市场，完善内部管理，提高了经营效率，在此不利影响下，公司仍实现了扭亏为盈。

### ordinal=03316 type=扭亏 ts_code=688041.SH end_date=20220331 ann_date=20220406 update_flag=0
REASON: 2022年1-3月，海光系列芯片量产出货，更好地满足不同客户的产品需求；市场需求旺盛，销售情况良好；前期在手订单得到正常执行。上述原因使得公司一季度营业收入快速增长，归属于母公司所有者的净利润、扣除非经常性损益后归属于母公司所有者的净利润因营业收入快速增长而得到较大增长。

### ordinal=03317 type=扭亏 ts_code=688091.SH end_date=20220630 ann_date=20220721 update_flag=1
REASON: （一）主营业务影响公司核心产品注射用紫杉醇聚合物胶束（以下简称“紫杉醇胶束”）于2021年10月26日获批上市，并于2021年11月19日获得《上海市药品监督管理局药品生产现场检查结果告知书》后，正式开展紫杉醇胶束的商业化生产及销售工作。2022年上半年，上海市新冠疫情形势对公司第二季度生产、销售、研发、项目建设等相关工作产生了一定影响，公司积极应对，努力开展学术推广、药品准入等工作，拓展销售渠道，加快市场布局与渗透，稳步实施各项经营工作。（二）其他影响购买银行结构性存款及通知存款增加利息收入导致利润增加。

### ordinal=03318 type=扭亏 ts_code=688091.SH end_date=20221231 ann_date=20221230 update_flag=1
REASON: （一）主营业务影响：公司核心产品注射用紫杉醇聚合物胶束（以下简称“紫杉醇胶束”）于2021年年末获批上市后，公司已正式开展紫杉醇胶束的商业化生产及销售工作。2022年，新冠疫情形势对公司生产、销售、研发、项目建设等各项工作产生了影响，公司积极应对，努力克服疫情带来的不利因素，稳步实施各项经营工作。（二）其他影响：1、购买银行结构性存款及通知存款增加利息收入导致利润增加；2、公司获得政府补助收益导致利润增加。

### ordinal=03319 type=扭亏 ts_code=688107.SH end_date=20220930 ann_date=20221021 update_flag=1
REASON: 2022年前三季度，随着公司FPGA芯片产品不断丰富且竞争力持续提升，市场影响力不断增强，营业收入同比大幅增长。同时，随着收入的快速增长，且毛利率稳步提高，盈利能力显著改善，报告期内净利润同比将实现扭亏为盈。

### ordinal=03320 type=扭亏 ts_code=688115.SH end_date=20220331 ann_date=20220217 update_flag=0
REASON: 发行人预计2022年一季度，非苹果产业链客户如VIVO、脸书等开始批量采购公司产品，成为公司业绩新的增长点。同时，由于公司2021年一季度收入规模相对较小，对应毛利无法覆盖研发费用等相关固定支出，导致出现亏损情形；而2022年一季度随着公司营业收入规模的增长，预计相关毛利可以足额覆盖对应固定费用支出，因此相关预计净利润规模同比增幅较大。

### ordinal=03321 type=扭亏 ts_code=688153.SH end_date=20220331 ann_date=20220322 update_flag=0
REASON: 主要系毛利率同比有所改善，以及报告期内3次股权激励和1次股票期权激励预计确认股份支付费用约7,500万元，相较2021年同期预计将降低约5,800万元所致。

### ordinal=03322 type=扭亏 ts_code=688173.SH end_date=20211231 ann_date=20220128 update_flag=1
REASON: （一）主营业务的影响。报告期内，公司持续深化品牌客户合作，台湾安富利、高通、小米、传音、OPPO等主要客户采购规模持续提升，同时公司新增三星、VIVO等品牌客户，带动公司收入快速增长，从而带动公司净利润增长。（二）非经常性损益的影响。2021年度非经常性损益较上年同期大幅减少，主要是因为上年存在大额一次性确认的以权益结算的股份支付费用金额为9,172.29万元，而本年无该事项。

### ordinal=03323 type=扭亏 ts_code=688177.SH end_date=20211231 ann_date=20220128 update_flag=1
REASON: 本报告期内业绩变化主要是营业收入增加所致，与上年同期相比，营业收入增加60,000.00万元到70,000.00万元，同比增长324.34%到378.40%。1、报告期内，公司积极拓展更多的全球市场份额，与海内外多家企业进行商业合作。其中与BiogenInternationalGmbH签署托珠单抗注射液授权许可与商业化协议，并且完成了协议中约定的阶段性里程碑条件；同时，公司药品普贝希？(贝伐珠单抗注射液)获得国家药品监督管理局批准的《药品注册证书》，达成与百济神州签订的授权许可与商业化协议中的阶段性里程碑条件，授权许可收入大幅增加。2、报告期内公司积极拓展市场，业务规模逐步扩大，药品格乐立？(阿达木单抗注射液)销量逐步增加，预计销售收入较上年同期增加11,000.00万元到13,000.00万元，同比增长60.15%到71.09%。

### ordinal=03324 type=扭亏 ts_code=688185.SH end_date=20211231 ann_date=20220129 update_flag=1
REASON: （一）主营业务影响。报告期内，公司重组新型冠状病毒疫苗（5型腺病毒载体）（商品名称：克威莎？）已获得中国附条件上市批准及境外多个国家的紧急使用授权，对公司的主营业务收入及归属于母公司所有者的净利润产生积极影响。（二）非经营性损益的影响。主要为本期闲置资金现金管理收益增加。

### ordinal=03325 type=扭亏 ts_code=688234.SH end_date=20211231 ann_date=20220128 update_flag=1
REASON: 公司本期业绩变化的主要原因为：（一）2020年，因公司实施股权激励计划，当年度确认了高额股份支付费用导致归属于上市公司股东的净利润出现亏损。2021年度，公司不存在上述事项。（二）受行业高景气度影响，公司产品市场影响力持续增强，使得公司经营规模扩大，营业收入较上年同期有所增长。（三）为满足市场对新产品的需求，以及公司业务发展和持续创新的需要，2021年度公司继续加大研发投入，研发费用较上年同期有较大增长。（四）公司2021年度因新产品研发等相关的政府补贴较上年同期有较大增长。

### ordinal=03326 type=扭亏 ts_code=688249.SH end_date=20220331 ann_date=20220614 update_flag=1
REASON: 公司总体经营情况良好，经营模式未发生重大变化；公司客户结构稳定，主要供应商合作情况良好，不存在重大不利变化；公司所处晶圆代工行业及市场发展情况较好，未出现重大不利变化。

### ordinal=03327 type=扭亏 ts_code=688251.SH end_date=20220331 ann_date=20220322 update_flag=1
REASON: 公司经营状况良好，生产经营模式未发生变化；公司管理层及核心技术人员均保持稳定，未出现对公司管理及研发能力产生重大不利影响的情形；行业政策、税收政策均未发生重大变化。

### ordinal=03328 type=扭亏 ts_code=688336.SH end_date=20211231 ann_date=20220113 update_flag=1
REASON: 1、公司主要产品益赛普自2020年10月起降价后销量增长显著，销售收入亦相应增加。预计公司2021年年度实现营业收入90,000.00万元到100,000.00万元，收入的增加是2021年度盈利的主要因素；2、此外，随着研发项目的稳步开展，研发费用亦不断增加，预计2021年年度研发费用42,000.00万元到48,000.00万元，同比增长23.44%到41.07%。研发费用的持续投入导致2021年度盈利处于较低的水平。为了应对日益激烈的市场竞争环境，公司不排除未来产品价格进一步下调的可能。

### ordinal=03329 type=扭亏 ts_code=688521.SH end_date=20211231 ann_date=20220126 update_flag=1
REASON: 2021年度公司业务快速发展，行业地位和市场竞争力不断提升，预计2021年度营业收入大幅增长，其中半导体IP授权及一站式芯片定制两大类业务收入均同比快速增长。公司继续坚持高研发投入以提升核心竞争力，战略研发项目进展顺利，研发费用率在营业收入高增长的规模效应带动下同比合理下降，公司盈利能力不断提升，2021年度预计实现扭亏为盈，预计公司2021年度实现归属于母公司所有者的净利润为1,000万元至1,500万元。

### ordinal=03330 type=扭亏 ts_code=688521.SH end_date=20220331 ann_date=20220415 update_flag=1
REASON: 2022年第一季度，公司营业收入实现快速增长，预计同比涨幅68.72%，其中知识产权授权使用费收入同比增长242.72%，特许权使用费收入同比增长55.50%，量产业务收入同比增长33.44%。公司2022年第一季度预计净利润同比扭亏为盈，预计实现归属于母公司所有者的净利润为328.37万元，同比增加7,152.89万元。

### ordinal=03331 type=扭亏 ts_code=688521.SH end_date=20220630 ann_date=20220719 update_flag=1
REASON: 2022年上半年，公司营业收入预计实现同比增长38.87%，带动公司盈利能力保持快速提升，预计2022年上半年净利润同比扭亏为盈，预计实现归属于母公司所有者的净利润为1,482.24万元，同比增加6,046.74万元；预计实现归属于母公司所有者扣除非经常性损益后净利润为-1,343.03万元，同比亏损收窄82.77%。

### ordinal=03332 type=扭亏 ts_code=688521.SH end_date=20220930 ann_date=20221020 update_flag=0
REASON: 2022年前三季度，公司预计营业收入同比增长23.87%，其中知识产权授权使用费收入同比增长50.05%，特许权使用费收入同比增长19.35%，芯片设计业务收入同比增长9.80%，量产业务收入同比增长17.46%。公司2022年前三季度维持净利润同比扭亏为盈趋势，预计实现归属于母公司所有者的净利润为3,277.39万元，同比增加5,459.02万元。

### ordinal=03333 type=扭亏 ts_code=688578.SH end_date=20211231 ann_date=20220128 update_flag=1
REASON: （一）主营业务收入大幅增加报告期内，公司产品伏美替尼获批上市，国内市场开始销售并实现快速增长；公司与ArriVent签署了海外授权协议，报告期内确认了海外授权业务的相关收入。（二）非经营性收益增长比例较大报告期内，公司利用IPO募集资金中按计划在报告期内未使用的部分募集资金以及流动资金滚动周转过程中的闲置部分资金进行现金理财，理财收益较2020年有较大幅度增长。（三）上年同期收入较少2020年，公司产品伏美替尼尚未获得上市批准，未产生销售收入；公司其余创新药产品处于研发阶段，未实现商业化。公司2020年度营业收入仅为56.09万元，主要为合作开发兰索拉唑肠溶胶囊分享的收益。因此，上年度收入基数较小。（四）其他原因报告期内，公司在研项目推进导致研发费用相应增长；伏美替尼于2021年获批，其商业化导致营销费用有较大增长。

### ordinal=03334 type=扭亏 ts_code=688597.SH end_date=20220630 ann_date=20220719 update_flag=1
REASON: （一）主营业务影响。2022年上半年，随着上游供应商MCU等芯片供应量持续增加，公司芯片采购紧张趋势得以缓解，产能逐步释放，智能电力产品交付客户进度加快，产品收入较上年同期大幅增长；与上年同期相比，随着公司智能巡检业务合同额增长，收入也有较大幅度增长。此外，公司积极应对疫情带来的困难，不断提升管理水平和市场运营能力，使经营业绩保持较好增长，实现本期扭亏为盈。（二）非经营性损益的影响。2022年上半年，非经常性损益较上年同期增幅较大，主要系公司收到政府补助资金较上年同期增加所致。

### ordinal=03335 type=扭亏 ts_code=688597.SH end_date=20220930 ann_date=20221019 update_flag=1
REASON: （一）主营业务影响。主要系2022年前三季度，随着募投项目达产及芯片供应量的持续增加，公司产能逐步释放，智能电力产品交付客户进度加快，收入较上年同期大幅增长所致；与上年同期相比，公司智能巡检业务合同额大幅增长，其收入也随之增长。前三季度净利润实现较大增长。（二）非经营性损益的影响。2022年前三季度，非经常性损益较上年同期增幅较大，主要系公司收到政府补助资金较上年同期增加所致。

### ordinal=03336 type=扭亏 ts_code=688707.SH end_date=20211231 ann_date=20220120 update_flag=1
REASON: （一）2021年新能源汽车动力电池市场快速增长，公司下游客户对正极材料需求旺盛，在现有产能稳定释放的基础上，公司义龙二期项目的新增产能逐步释放，年度产品销量同比增长约2.8倍。（二）公司新产品研发及产业化取得积极效果，产品结构逐步优化，盈利能力持续提升。公司2021年高镍三元材料销量及实现收入占营业收入比例较2020年大幅上升。（三）公司2021年产能利用率、产销量均较2020年显著提升，规模效应释放带动生产制造环节的降本增效，同时公司加强部分重点原材料采购布局，有效控制上游原材料成本，改善盈利能力。（四）上年比较基数较小：公司2020年产品结构仍以服务国内市场的中镍5系三元材料为主，当年6系低钴/无钴产品尚处于市场导入阶段、高镍8系三元材料处于小批量供货阶段，受国内新冠疫情爆发带来中镍5系三元材料订单执行推迟影响，公司2020年营业收入下滑较快，同时因生产停工损失等因素影响，公司2020年净利润出现亏损。

### ordinal=03337 type=扭亏 ts_code=832522.BJ end_date=20211231 ann_date=20220209 update_flag=1
REASON: 报告期公司业绩重大变化的主要原因系受益于新能源市场的快速发展,公司2021年度主要产品高精度辊压设备的销售收入较2020年度大幅增长,使得2021年度归属于挂牌公司股东的净利润同比扭亏为盈.随着公司不断完善治理制度,优化管理流程,提高核心竞争力,降本增效,公司整体盈利水平显著提升.

### ordinal=03338 type=扭亏 ts_code=000007.SZ end_date=20230630 ann_date=20230715 update_flag=0
REASON: 业绩变动主要原因系本期确认债务重组收益所致。其中对业绩影响较大的非经常性损益包括因收回宁波佳杉转让尾款确认的债务重组收益1262万元、计提本期谢楚安案件利息549万元及相关所得税影响178万元。

### ordinal=03339 type=扭亏 ts_code=000017.SZ end_date=20230630 ann_date=20230715 update_flag=0
REASON: 业绩变动原因主要是2022年四季度公司完成非公发行募资扩大经营业务，本期营业收入增长等原因所致。

### ordinal=03340 type=扭亏 ts_code=000038.SZ end_date=20221231 ann_date=20230131 update_flag=1
REASON: 公司2022年度，预计实现归属于上市公司股东的净利润盈利：12,300万元–16,000万元，扭亏为盈主要原因系：（1）公司本年度调整管理模式，降本增效，期间费用减少约2,500.00万元；（2）公司按照会计政策计提的坏账准备，本报告期相比去年同期减少1.92亿元；（3）公司本报告期资产减值损失同比减少2.19亿元；（4）2021年度公司因与山东省金融资产管理股份有限公司等诉讼事项计提预计负债3.80亿元，本报告期未发生。

### ordinal=03341 type=扭亏 ts_code=000040.SZ end_date=20230630 ann_date=20230714 update_flag=0
REASON: 本报告期经营利润较上年同期扭亏为盈，主要系公司持续实施降本增效等管控措施，减少了成本性支出；公司债务化解取得实质性进展，大幅减少了利息费用；同时公司应收账款清理及工程结算取得初步成效，相应冲回了前期计提减值损失所致。

### ordinal=03342 type=扭亏 ts_code=000048.SZ end_date=20230630 ann_date=20230714 update_flag=0
REASON: 本报告期业绩较上年同期大幅增长的主要原因系：报告期内，公司山海御园房地产项目大幅交付结转销售收入，而上年同期无房地产项目交付结转销售收入。

### ordinal=03343 type=扭亏 ts_code=000050.SZ end_date=20221231 ann_date=20230131 update_flag=1
REASON: 报告期内，全球经济增速下行压力增大，显示行业仍在新一轮调整中，同时受疫情波动、地缘政治、经济环境复杂变化等影响，消费需求疲软，行业竞争加剧。公司直面变化与挑战，持续坚持“2+1+N”战略引领，强化核心能力建设，努力克服各种不利影响，积极抢抓市场机遇，力争稳健经营。1、报告期内，消费类LTPS业务，尤其是智能手机显示市场需求不振、价格下滑、盈利能力下降，公司发挥头部优势，赢得重点客户关键项目，并始终坚持极致降本增效，持续优化产品结构。公司将不断深化与行业主流品牌客户的多元化业务合作，在保持LTPS手机显示业务全球领先的基础上，积极丰富LTPS产品组合，加快LTPS在IT显示、车载显示领域的拓展，进一步提升市场份额。另外，公司AMOLED业务不断进步，柔性显示产品在多个品牌客户产品系列上得到应用，将持续提升产品竞争力，努力覆盖更多客户项目并争取更大份额。2、报告期内，车市需求回升、工业品细分市场需求持续旺盛，公司凭借在上述领域的多年深耕和领先优势，专业显示业务对公司业绩贡献不断增加。公司将持续深化与现有客户的合作粘性和业务广度，并持续关注包括新能源汽车等新兴市场和新兴应用领域的发展，不断开拓新客户，助力专业显示业务的持续稳健发展。3、报告期内，非经常性损益主要为计入当期损益的政府补助，扣除所得税费用后，对当期归属于上市公司股东的净利润影响的金额区间为137,000万元-148,000万元。公司将持续聚焦中小尺寸显示业务，坚持“2+1+N”战略引领，将手机显示、车载显示作为核心业务、将IT显示作为快速增长的关键业务，将工业品、横向细分市场、非显业务作为增值业务，开展生态拓展，进一步完善产业布局，对外积极抓取市场发展机遇，对内优化产品结构，持续提升经营水平。

### ordinal=03344 type=扭亏 ts_code=000058.SZ end_date=20230630 ann_date=20230715 update_flag=0
REASON: 公司上年同期贯彻落实政府租金减免政策，对符合政策的商户进行租金减免，本期无此项。另一方面，本期公司通过优化内部治理、加强业务拓展及强化成本管控，盈利能力得以提升。同时，公司参股企业深圳华控赛格股份有限公司本期较上年同期相比业绩大幅增长，公司根据持股比例确认的投资收益同比增加，并确认非经常性损益约7000万元。

### ordinal=03345 type=扭亏 ts_code=000068.SZ end_date=20221231 ann_date=20230130 update_flag=1
REASON: 报告期内公司业绩扭亏为盈，主要原因为处置子公司确认投资收益4.96亿元，此投资收益为非经常性损益。

### ordinal=03346 type=扭亏 ts_code=000068.SZ end_date=20230630 ann_date=20230715 update_flag=0
REASON: 报告期内公司业绩扭亏为盈，主要原因为本期确认转让持有华控置业股权投资收益4.95亿元，此投资收益为非经常性损益。扣除非经常性损益后的净利润下降主要是因为：1、锂电池负极材料业务，受下游电池行业影响，石墨化加工企业之间处于低价抢占市场、亏损经营的状况，石墨化加工价格持续下跌，客户产能过剩进一步压缩毛利。2、工程建设业务，行业竞争加剧，原材料涨价，现有资质水平较低，无法承揽大型项目，规模效应尚未体现。同时，因资质升级需要，人工成本增加。3、专业技术及运营服务业务，受市场环境、甲方未按期验收等因素影响，导致专业技术业务收入无法覆盖项目成本。

### ordinal=03347 type=扭亏 ts_code=000070.SZ end_date=20221231 ann_date=20230131 update_flag=1
REASON: 1、线缆板块订单集采价格上升，带动销售收入回升，光纤光缆业务当期扭亏为盈。2、特发东智经营情况明显改善，当期经营业绩大幅减亏，而去年同期计提了大额减值。3、2022年公司转让产业基金份额获得非经常性收益约1.1亿元，详见公司于2022年6月15日在《证券时报》和巨潮资讯网披露的《关于子公司转让产业基金份额暨关联交易的公告》。

### ordinal=03348 type=扭亏 ts_code=000410.SZ end_date=20221231 ann_date=20230131 update_flag=1
REASON: 面对需求收缩、供给冲击压力持续显现等严峻复杂的形势，公司聚焦战略，提高全业务链条运营管控能力，确保经营规模保持稳定。全面开展精益管理，着力推进技术改造。圆满完成定向增发，资本结构大幅改善。公司实现扭亏为盈。1.债务重组收益影响11,000万元至13,500万元一是公司及下属子公司与部分供应商签署《债权债务豁免协议》，形成债务重组利得6,700万元至7,700万元。二是公司根据《重整计划》及企业会计准则相关要求，确认债务重组收益约3,500万元至4,500万元。三是根据安徽省高级人民法院相关司法裁定及相关债权人出具的债权说明，公司调整预留司法重整偿债资源，确认债务重组收益800万元至1,300万元。2.子公司破产清算收益3,000万元至4,000万元2022年1月，公司子公司希斯机床（沈阳）有限责任公司进入破产清算程序。子公司希斯机床（沈阳）有限责任公司破产清算对公司经营性损益影响金额-7,000万元至-8,000万元，主要为往来款项减值；对公司非经营性损益影响金额为10,000万元至12,000万元，主要为合并报表层面确认的投资收益及资本金损失。希斯机床（沈阳）有限责任公司破产清算事宜对公司整体业绩的影响为3,000万元至4,000万元。

### ordinal=03349 type=扭亏 ts_code=000415.SZ end_date=20230630 ann_date=20230715 update_flag=0
REASON: 本报告期公司归属于上市公司股东的净利润扭亏为盈，主要原因如下：1.报告期内全球航空业处于复苏周期,其中国内航空市场快速回升，公司飞机租金收取情况有所改善,飞机租赁收入较上年同期有所增长。同时，报告期内受个别机型市场租金及市场价值下降、美元加息等因素影响，公司对相关飞机资产计提约11亿元飞机资产减值，较上年同期减少约11亿元。2.集装箱租赁行业自2022年三季度起逐步回落并恢复正常化，集装箱租金水平及二手集装箱销售价格已由前期历史高位回落至长期均衡区间并保持相对稳定。公司集装箱租赁业务净利润较上年同期有所下降，主要系报告期内公司集装箱销售收益下降等因素所致。3.报告期内，公司实现债务重组收益约8亿元，较上年同期增加约1亿元。其中，收到海航关联航司存量飞机租金，确认债务重组收益约3亿元；公司及下属子公司通过债务展期、重组等形成债务重组收益约4亿元。上述债务重组收益属于非经常性损益。

### ordinal=03350 type=扭亏 ts_code=000416.SZ end_date=20230630 ann_date=20230715 update_flag=0
REASON: 主要系报告期公司收入、金融资产公允变动收益及投资收益较上年同期增加，导致归属于上市公司股东的净利润扭亏为盈、扣除非经常性损益后的净利润同比增加。其中，公允变动收益及投资收益同比增加419万元属于非经常性损益。

### ordinal=03351 type=扭亏 ts_code=000420.SZ end_date=20230630 ann_date=20230715 update_flag=0
REASON: 本期利润较上年同期上升，主要是粘胶长丝市场逐步回暖，销售价格同比上升。同时原材料、化工辅料及能源价格下降，成本较同期降低，双重影响下毛利增加，业绩持续提升。

### ordinal=03352 type=扭亏 ts_code=000506.SZ end_date=20221231 ann_date=20230131 update_flag=1
REASON: 公司预计2022年度业绩盈利，主要原因为：报告期内处置子公司四川平武中金矿业有限公司股权取得投资收益4.02亿元，该部分损益为非经常性损益；预计扣除非经常性损益后亏损，主要原因为：公司主要子公司斐济瓦图科拉金矿有限公司（以下简称“瓦图科拉”）2022年一季度受强烈降雨、矿井被淹的影响，导致采矿量下跌，二季度受新冠疫情影响矿山员工无法保证正常的出勤率，同时因国际航运班轮大量减少、设备零部件运输困难，致使技改项目进展缓慢，采选矿生产设备老化，故障频发，造成矿山黄金产量较去年同期下降较多；另一方面，黄金生产成本中占比最大的是燃油采购成本，本期采购价格较去年同期大幅上升。因此，黄金产量下跌、燃油成本大幅上涨等因素叠加导致报告期内斐济瓦图科拉亏损。2022年营业收入较去年大幅下降，除了瓦图科拉受当地暴雨、新冠疫情等影响，报告期内产量减少导致收入减少外，另一因素是子公司山东中润集团淄博置业有限公司房地产项目2022年已处于尾盘阶段，当期收入较少。

### ordinal=03353 type=扭亏 ts_code=000523.SZ end_date=20230630 ann_date=20230715 update_flag=0
REASON: 公司2023年1-6月经营业绩的主要变动原因如下：1、日用化工板块，公司继续深化改革，扎实推进精细化管理，受限于行业内竞争激烈，品牌竞争力不强，公司日用化工板块仍为亏损；食品饮料板块，子公司华糖食品主动适应市场发展变化，在产品、市场、品牌上不断深耕创新。一方面，继续加强成本控制，持续拓展外省区域市场，搭建核心渠道。另一方面，加快科技成果储备，积极开展对新品的开发生产和部分产品的升级，着力扩大品牌影响。综合来看，食品饮料板块整体保持稳定。2、2023年1-6月，因公司重整债权诉讼及股东索偿事项等产生非经常性损益。公司预计非经常性损益为-620万至-845万之间，主要为根据公司股东索偿及重整债权诉讼结果调整预计负债等原因所致。

### ordinal=03354 type=扭亏 ts_code=000524.SZ end_date=20230331 ann_date=20230412 update_flag=0
