# fcst-reason-struct-full wave(batch) 009 输入渲染（由 render_batch.py 从 row_index.parquet 生成，schema v1）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=04800 type=略减 ts_code=000930.SZ end_date=20181231 ann_date=20190130 update_flag=0

### ordinal=05118 type=略减 ts_code=300360.SZ end_date=20181231 ann_date=20190130 update_flag=0
REASON: 1、报告期内，公司坚持既定的发展战略，各项经营计划有序开展；本报告期公司盈利水平与上年同期相比，没有发生重大变化，公司经营稳定；2、2018年上海纳宇电气有限公司（以下简称“纳宇电气”）业绩预计未达到承诺的净利润，主要原因为用户端市场竞争激烈，利润空间下滑，费用上升。经过对未来经营情况的分析预测，判断公司因收购纳宇电气而形成的商誉存在减值风险，因此需要计提相应的商誉减值准备，计提金额约为5000万元-7000万元，年度业绩预计中已包含该减值金额；3、预计公司2018年度非经常性损益金额约为3,389.82万元，主要为收到相关政府补贴、公司进行资金管理形成的收益及纳宇电气业绩预计未达到承诺产生的补偿收益。

### ordinal=05119 type=略减 ts_code=300363.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: （1）2019年第一季度得益于销售订单的增长以及交付能力的提升，公司预计销售收入较2018年同期实现增长；（2）公司归属上市公司股东的净利润较2018年同期略有下降，主要是2018年同期公司出售闲置房产等产生的非经营性收益较大，本期非经常性收益同比减少约1,214万元。剔除此影响后，公司归属上市公司股东的净利润同比实现增长。2019年第一季度公司非经常性损益对净利润的影响金额约为567万元，2018年同期为1,781万元。

### ordinal=05120 type=略减 ts_code=300365.SZ end_date=20190331 ann_date=20190322 update_flag=0
REASON: 1、报告期内，公司按照2019年度经营计划有序开展各项业务，尤其是公司抓住了国网在新建35kV及以上输变电工程全面应用三维设计的行业趋势，重点拓展三维设计软件市场，产品化的三维设计软件销售量增加。但是，由于公司部分正在执行的大项目延迟验收，导致主营业务收入较上年同期有所降低；同时，公司当前客户主要为电网公司及其下属企业，受客户需求季节性因素的影响，公司的销售收入和利润上半年较少，下半年较多，呈现一定的季节性波动，但各项成本、费用是随着业务和管理活动的正常开展而发生。综上因素，预计公司2019年第一季度归属于上市公司股东的净利润比上年同期减少0.00%—20%。2、报告期内，预计非经常性损益对净利润的影响金额为5万元—10万元。

### ordinal=05121 type=略减 ts_code=300368.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 1、报告期内，公司工业自动化设备收入及收到的政府补助同比减少，影响公司经营业绩下降。2、预计2019年第一季度非经常性损益对归属于上市公司股东净利润的影响金额约为69万元，主要为收到的政府补助。上年同期非经常性损益为206.94万元。

### ordinal=05122 type=略减 ts_code=300373.SZ end_date=20181231 ann_date=20190123 update_flag=0
REASON: （1）全资子公司MCC加大了海外市场布局，进一步扩建了欧洲销售网络，扩充了国际销售、技术团队力量，深耕市场效果日益凸显；（2）受家电、工控、网通安防等行业国产化率提升趋势的影响，公司上述业务板块的收入增幅较大；（3）公司聚焦各行业标杆客户，与重点客户的合作得到了进一步深化和推进；（4）控股子公司成都青洋电子材料有限公司纳入公司合并报表范围，对公司的整体经营业绩产生了积极的影响；2、报告期内，公司归属于上市公司股东的净利润比上年同期下降0%-30%，主要原因如下：（1）公司投资的部分理财产品到期未及时偿付本金，基于谨慎性原则，公司已依据企业会计准则及理财实际情况，对东融汇稳惠1号基金、岩利稳金2号私募基金、兴业观云109号私募证券投资基金三项理财产品计提了减值损失约8,500万元；（2）受中美贸易摩擦影响，部分产线的产能利用率未达到正常水平，同时原材料价格呈增长态势，产品销售结构有所调整，整体毛利率略微下降；（3）公司加大研发投入、增加海外营销布点，相关费用同比上升；（4）控股子公司宜兴杰芯半导体有限公司（MOS与IGBT项目）尚未实现盈利，对公司的净利润产生了一定的影响。3、报告期内，预计非经常性损益对净利润的影响金额为-2500万元-0万元,主要为公司取得政府补助、理财投资收益及对部分理财产品计提了减值损失。

### ordinal=05123 type=略减 ts_code=300373.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: （1）报告期内，公司整体业务处于2018年下半年以来的下行趋势，同时由于公司在2018年上半年的大幅扩产，部分产线的产能利用率虽不断爬升但仍未达到理想水平，目前还处于恢复期；公司在前期对非公发募投项目、小信号产线、MOS和IGBT项目等资本性投入较大，报告期内固定折旧额较上年同期增长较快；受中美贸易摩擦影响，公司部分出口产品被加征关税，营业成本上升；公司整体毛利率有所下降；（2）公司在深耕国内市场的同时，持续加强海外市场的战略布局，进一步扩建了欧洲、美洲、亚洲等核心市场区域的销售网络，大幅扩充了国际销售、技术团队力量，销售费用同比增长较快；（3）近年来，公司重点加强了对MOS、IGBT、SiC等项目的技术研发投入，研发费用持续上升；（4）公司从2018年下半年开始，对闲余资金理财采取保守策略，报告期内理财收益同比有较大幅度的减少。

### ordinal=05124 type=略减 ts_code=300373.SZ end_date=20190630 ann_date=20190712 update_flag=0
REASON: 1、报告期内，受宏观经济影响，在市场下行趋势下，公司销售收入仍保持同比增长。2、报告期内，公司归属于上市公司股东的净利润同比下降，主要原因如下：（1）公司在深耕国内市场的同时，持续加强海外市场的战略布局，进一步扩建了欧洲、美洲、亚洲等核心市场区域的销售网络，大幅扩充了国际销售、技术团队力量，销售费用同比增长较快；（2）近年来，公司重点加强了对MOS、IGBT、SiC等项目的技术研发投入，研发费用持续上升；（3）因整体业务延续2018年下半年以来的下行趋势，为争取市场份额，公司采取了销售价格调整策略；由于公司在2018年上半年的大幅扩产，部分产线的产能利用率虽不断爬升但仍未达到理想水平，目前尚处于恢复期；公司在前期对非公发募投项目、小信号产线、MOS和IGBT项目等资本性投入较大，报告期内固定折旧额较上年同期增长较快；受中美贸易摩擦影响，公司部分出口产品被加征关税，营业成本上升；公司整体毛利率有所下降；（4）公司从2018年下半年开始，对闲余资金理财采取保守策略，报告期内理财收益同比有一定幅度的减少。3、报告期内，预计非经常性损益对净利润的影响金额为：1300万元-1350万元。

### ordinal=05125 type=略减 ts_code=300373.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、报告期内，受宏观经济影响，在市场下行趋势下，公司整体销售收入仍保持同比增长。2、报告期内，公司归属于上市公司股东的净利润同比下降，主要原因如下：（1）报告期内，经济下行压力加大，市场竞争加剧，为了快速抢占市场份额，公司采取了销售价格调整策略；同时，公司产品的销售结构也有所调整，整体毛利率同比下降；（2）近年来，公司重点加强了对MOS、IGBT、SiC等项目的技术研发投入，研发费用持续上升；（3）公司在深耕国内市场的同时，持续加强海外市场的战略布局，进一步扩建了欧洲、美洲、亚洲等核心市场区域的销售网络，大幅扩充了国际销售、技术团队力量，销售费用同比上升；（4）公司自2018年下半年开始，对闲余资金理财采取保守策略，报告期内理财收益同比有一定幅度的减少；（5）2019年第三季度，公司采取的一系列降本增效措施略显成效，产品毛利率呈逐步上升趋势，管理费用在预算范围内得到进一步控制，净利润率较2019年上半年有所增长。3、报告期内，预计非经常性损益对净利润的影响金额为：800万元-900万元。

### ordinal=05126 type=略减 ts_code=300374.SZ end_date=20190630 ann_date=20190715 update_flag=0
REASON: 1、报告期内，公司经营业绩与上年同期相比略有下降，主要原因为：（1）公司本报告期内装配式建筑项目毛利率与上年同期相比有所下降；（2）公司江苏生产基地投产、借款增加导致管理费用、财务费用与上年同期相比有所增加。2、报告期内，归属于上市公司股东的非经常性损益金额约为1000万元。

### ordinal=05127 type=略减 ts_code=300374.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、公司本报告期的归属于上市公司股东的净利润与上年同期相比同向下降。业绩变动原因主要为：（1）公司本报告期内营业收入毛利率与上年同期相比有所下降；（2）本报告期内投资收益与去年同期相比有所下降。2、预计公司2019年前三季度归属于上市公司股东的非经常性损益金额约为1,200万元。

### ordinal=05128 type=略减 ts_code=300375.SZ end_date=20181231 ann_date=20190131 update_flag=0
REASON: 1、产品销售降价，原材料价格与去年同期相比有所增加；环境保护投入费用增加及公司申请银行贷款。2、公司2018年非经常性损益金额约为4,000万元。

### ordinal=05129 type=略减 ts_code=300375.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、报告期内，在汽车行业产销市场整体处于低位运行的情况下，公司经营状况稳定，主营业务收入较上年同期持续增长；但因受汽车行业环境影响，部分客户产品毛利率下降，致使公司2019年上半年净利润较上年同期略有下降。2、报告期内，公司预计非经常性损益项目对当期净利润的影响金额约为人民币360万元，去年同期为429万元。

### ordinal=05130 type=略减 ts_code=300375.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、报告期内，在汽车行业产销市场整体处于低位运行的情况下，公司经营状况稳定，主营业务收入较上年同期持续增长；但因受汽车行业整体环境影响，部分客户产品毛利率下降，致使公司2019年前三季度净利润较上年同期有所下降。2、预计公司2019年前三季度非经常性损益项目对当期净利润的影响金额约为人民币173万元，较上年同期2,440万元减少2,267万元。

### ordinal=05131 type=略减 ts_code=300376.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 报告期内，公司新能源汽车充电桩业务规模扩大，业绩实现较大增长；新能源发电收入大幅增长，海外市场业务也呈现稳定增长态势，但由于公司战略调整及业务转型在报告期内的持续开展，对业务结构进行进一步调整优化，减少了低毛利率的光伏集成业务拓展，该板块业务收入大幅缩减，并导致公司整体盈利较去年同期有所下滑；公司在下半年将着力在智慧城市，数据中心、新能源汽车充电桩、轨道交通，智慧能源储能等优势业务上加大拓展力度，争取全年业绩稳中向好。预计公司2019年上半年非经常性损益金额约为4,100万元，主要是政府补贴以及前期收购的光伏电站保证发电量的补偿收入。

### ordinal=05132 type=略减 ts_code=300376.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 报告期内，公司依托UPS技术优势，高端电源装备及IDC数据中心业务成为公司2019年前三季度业绩的重要组成部分；新能源发电业务收入稳定增长，海外市场业务也呈现稳定增长态势，公司经营管理层坚定战略调整及业务转型的决心，在报告期内的持续对业务结构进行调整优化，对低毛利率的光伏集成业务进一步调减；公司将持续在智慧城市，数据中心、新能源汽车充电桩、轨道交通，智慧能源储能等优势业务上加大拓展力度，同时争取把握5G产业发展、“三农”扶贫及美丽乡村建设、高速ETC收费改革的良好机遇，在公司具有技术、产业优势的背景下推动公司相关业务快速拓展，促进相关产业稳步发展。预计公司2019年1-9月非经常性损益金额约为6,300万元，主要是政府补贴以及前期收购的光伏电站保证发电量的补偿收入。

### ordinal=05133 type=略减 ts_code=300385.SZ end_date=20181231 ann_date=20190131 update_flag=0
REASON: 报告期内，公司执行订单增加，营业收入较去年同期有所增加；此外本报告期收到的政府补助同比增加。但本年实现的净利润比去年同期有所下降，主要原因是：1、南京雪浪金盈环保产业投资合伙企业（有限合伙）在2018年被纳入公司合并报表范围；2、对大丰项目诉讼案件计提了预计负债。报告期内非经常性损益对归属于公司净利润的影响金额约为-885.2万元。

### ordinal=05134 type=略减 ts_code=300389.SZ end_date=20190630 ann_date=20190711 update_flag=1
REASON: 1、2019年半年度订单和营业收入均实现增长，其中营业收入9.06亿元，同比增长近8%。2、2019年，为了应对国际宏观经济形势和市场环境的变化，公司调整了部分区域的销售策略，毛利率下滑两个百分点。3、2019年上半年，公司进行战略梳理和流程变革，重构公司价值链，为未来的高速增长提供有力的保障。同时公司持续增加了产品研发、高端人才引进等战略投入，对公司归属于上市公司股东的净利润产生一定影响。4、公司半年度非经常性损益对公司净利润的影响金额约为839万元，主要为收到的政府补助收入。

### ordinal=05135 type=略减 ts_code=300389.SZ end_date=20190930 ann_date=20190821 update_flag=1
REASON: 鉴于影响公司业绩的因素比较多，特别是汇率波动和订单增长均具有不确定性，公司暂无法准确预测2019年1-9月经营业绩情况。

### ordinal=05136 type=略减 ts_code=300389.SZ end_date=20190930 ann_date=20191012 update_flag=0
REASON: 1、公司2019年前三季度订单和营业收入均实现增长，其中实现签单约17亿元，同比增长约10%。2、2019年前三季度，为了全面支撑公司战略目标的落地，应对国际宏观经济形势的变化，公司调整了部分区域的销售策略，主动将毛利率下降了四个百分点。3、2019年前三季度，为了实现公司的可持续发展，公司进行战略梳理和流程变革，坚持实施技术及人才领先战略，持续加大技术研发、IT建设投入，同时也加大产品管理、产品研发、市场策划、销售管理等重点领域的人才引进投入，对归属于上市公司股东的净利润产生了一定影响。4、2019年1-9月，公司预计非经常性损益金额对净利润影响金额约为1,452万元，主要为收到的政府补助收入。

### ordinal=05137 type=略减 ts_code=300391.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、去年同期子公司河北羿珩科技有限责任公司因并购重组收到政府扶持资金1,119万元。2、报告期内，公司管理类费用比去年同期增加。3、报告期内，公司非经常性损益对净利润的影响金额约为250万元。

### ordinal=05138 type=略减 ts_code=300393.SZ end_date=20181231 ann_date=20190118 update_flag=0
REASON: 1、报告期内，国家进一步调整了光伏产业政策，逐步推进光伏行业平价上网，但政策的调整短期内加剧了光伏行业的市场竞争，行业整体盈利水平有所下降，公司在报告期内适度调整了销售与价格策略。2、报告期内，为保持在N型单晶双面电池领域的技术优势，公司加大了N型单晶双面电池产品的市场拓展和产品研发力度，TOPCon及IBC电池技术已经达到或即将达到量产水平，相关费用有较大幅度的上升，在一定程度上影响了全年的公司业绩。3、预计本报告期非经常性损益对净利润的影响金额约为6,654.51万元，报告期内的非经常性损益金额主要系报告期内全资子公司收到的政府补助及公司转让参股公司股权取得的投资收益所致。

### ordinal=05139 type=略减 ts_code=300398.SZ end_date=20190630 ann_date=20190715 update_flag=0
REASON: 报告期内，受宏观经济环境影响，公司产品下游光通信及半导体行业的需求下滑，屏幕显示行业竞争加剧，为应对市场环境的影响，公司采取了积极的销售策略，进一步拓展公司现有产品市场，使得公司营收较上年同期保持相对稳定；但由于销售价格下调导致毛利率同比下降，以及持续加大新项目的研发和资本支出带来研发和财务费用增加等影响，归属于上市公司股东的净利润同比下降。此外，公司在报告期内仍持续对半导体、OLED及其他新材料领域进行布局，尚未对公司业绩产生明显的积极影响。预计本报告期公司的非经常性损益对净利润的影响金额约为1,126.19万元(未扣除所得税影响)，上年度同期非经常性损益对净利润的影响金额为893.84万元(未扣除所得税影响)。

### ordinal=05140 type=略减 ts_code=300398.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 报告期内，受宏观经济环境影响，公司产品下游光通信及半导体行业的需求下滑，屏幕显示行业竞争加剧，为应对市场环境的影响，同时为进一步加强公司在上述细分行业市场份额的领先优势，公司采取了积极的销售策略，进一步拓展公司现有产品市场，使得公司营业收入较上年同期保持相对稳定；但由于销售价格下调导致毛利率同比下降，以及持续加大新项目的研发和资本支出带来研发和财务费用增加等影响，归属于上市公司股东的净利润同比下降。但是，第三季度光通信及半导体行业需求出现回升态势，屏幕显示行业竞争局面暂趋于稳定，使得公司第三季度经营业绩较上一季度有所改善。预计本报告期公司的非经常性损益对净利润的影响金额约为2,669.14万元(未扣除所得税影响)，上年度同期非经常性损益对净利润的影响金额为2,897.26万元(未扣除所得税影响)。

### ordinal=05141 type=略减 ts_code=300403.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 2019年1-9月，公司主打产品（家用电器配件板块的排水泵）的产销量稳中有增，毛利率稳定，业务结构未发生重大变化，预计累计实现归属于上市公司股东净利润下降，主要因公司实施2017年度、2018年半年度及2018年度权益分派，合计支付现金红利36,414.50万元而减少外汇持有量，致本期汇兑收益下降，以及本期非经常性收益下降所致，以及新能源汽车核心部件板块受新能源汽车行业不景气的大环境影响未能实现突破。2019年7-9月，预计实现归属于上市公司股东净利润相比上年同期下降，主要受汇兑收益下降的影响。

### ordinal=05142 type=略减 ts_code=300404.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、公司2019年前三季度业绩变动的主要原因：2019年前三季度，公司主营业务收入较上年同期有所增长，但由于公司加大自主研发投入及市场拓展、公司子公司科技园公司一期项目竣工计提折旧增加等使得费用有所上升，以及项目整体毛利率较上年同期有所下降，故2019年前三季度归属于上市公司股东的净利润较上年同期有所下降。2、公司2019年前三季度预计非经常性损益对归属于上市公司股东的净利润影响约为200万元—320万元。

### ordinal=05143 type=略减 ts_code=300405.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、2019年6月2日起，公司主要原材料供应商中国石油天然气股份有限公司辽阳石化分公司（以下简称“辽阳石化”）开展三年一度的大检修，于2019年6月2日起暂停环氧乙烷及动力能源的供应。公司总部根据辽阳石化的检修情况对公司各生产车间逐步停产，并借此停产期间开展安全检查，并对公司总部进行全面停产检修。自2019年8月5日起，辽阳石化全面恢复原料环氧乙烷及动力能源的供应，公司恢复正常生产状态。公司的停产检修对公司的生产销售造成一定影响。2、报告期内，预计公司的非经常性损益金额约为1859万元。

### ordinal=05144 type=略减 ts_code=300408.SZ end_date=20190331 ann_date=20190409 update_flag=0
REASON: 1、受整个电子产品行业需求放缓影响，报告期内公司的半导体部件及电子元件材料产品销售额跟随下滑。2、本报告期公司预计非经常性损益对归属于上市公司股东的净利润影响约为1,490.00万元，去年同期为298.59万元。

### ordinal=05145 type=略减 ts_code=300408.SZ end_date=20190630 ann_date=20190709 update_flag=0
REASON: 1、受电子产品行业整体需求放缓影响，报告期内公司的半导体部件、电子元件及材料产品销售额跟随下滑。2、本报告期公司预计非经常性损益对归属于上市公司股东的净利润影响约为4,120.00万元，去年同期为2,761.82万元。

### ordinal=05146 type=略减 ts_code=300408.SZ end_date=20190930 ann_date=20191010 update_flag=0
REASON: 1、受电子产品行业整体需求放缓影响，报告期内公司的电子元件及材料、通信部件、半导体部件产品销售额跟随下滑。2、本报告期公司预计非经常性损益对归属于上市公司股东的净利润影响约为5,360.00万元，上年同期为6,113.55万元。

### ordinal=05147 type=略减 ts_code=300412.SZ end_date=20181231 ann_date=20190130 update_flag=0
REASON: 1、报告期内，公司严格按照制定的发展规划和经营目标，持续完善管理运营平台，积极推进内生式增长与外延式发展，逐步落实“固体制剂智能工厂整体解决方案供应商”和大健康产业战略布局。2、报告期内，公司继续加大对新市场的开拓力度与新产品的研发投入，强化品牌效应与营销网络渠道建设，提高产品质量，营业收入继续保持稳步增长。但由于市场竞争激烈，行业毛利率整体下滑，以及公司人工成本、费用大幅上升等因素，净利润较上年同期预计下降。3004123、报告期内，公司流体与生物工艺技术服务下游生物制药行业和智能仓储物流行业需求强劲，订单增长较为明显。4、报告期内，预计影响公司净利润的非经常性损益金额约为680万元,主要系政府补助收入和理财产品收益。

### ordinal=05148 type=略减 ts_code=300414.SZ end_date=20190331 ann_date=20190323 update_flag=0
REASON: 1、公司通信行业主要大客户交货期延后，造成本季度确认的收入较上年同期下降。2、预计第一季度非经常性损益约为30万元，主要为政府补助，上年同期非经常性损益约为330万元。受上述因素的影响，公司2019年第一季度业绩同比下降。

### ordinal=05149 type=略减 ts_code=300415.SZ end_date=20181231 ann_date=20190124 update_flag=0
REASON: 1、由于外部经济环境变化、信贷紧缩等因素的影响，公司所处行业2018年度需求下滑，给公司经营带来了严峻挑战。在市场需求不振的情况下，公司上下齐心协力，积极开拓市场，营业收入保持平稳。但是，受原材料价格上涨、市场竞争加剧等不利因素的影响，公司2018年全年整体毛利率有所下滑，对公司净利润造成了不利影响。2、费用同比增加，影响了公司整体净利润。主要原因包括：销售资源投入增加等原因引起销售费用增加，研发投入加大等原因引起研发费用增加，固定资产投入增加引起贷款存量增加及银行贷款利率上涨导致利息支出增加、票据贴现增加引起财务费用增加等。同时，公司产生了一定的商誉减值和存货跌价损失。3、公司2018年全年预计非经常性损益对公司净利润的影响金额约为2,278万元，较去年同期2,907万元减少了约628万元，主要原因是公司2018年收到的政府补助较去年同期减少所致。

### ordinal=05150 type=略减 ts_code=300417.SZ end_date=20181231 ann_date=20190129 update_flag=0
REASON: 经初步测算，公司2018年度归属上市公司股东的净利润较去年同期减少，主要是销售收入减少所致。本期非经常性损益对净利润的影响金额预计为186万元，上年同期非经常性损益对净利润的影响金额为127.11万元。

### ordinal=05151 type=略减 ts_code=300419.SZ end_date=20190630 ann_date=20190427 update_flag=1
REASON: 近年来，国内外经济形势错综复杂，我国在工业互联网、人工智能、大数据、云计算等领域加速战略布局，给我国软件与信息技术服务业跨越式发展带来了深刻影响。随着行业的快速发展，本行业的技术壁垒逐渐弱化，市场竞争呈逐步加剧的态势，一些行业内企业可能采取压低价格等手段来参与市场竞争。

### ordinal=05152 type=略减 ts_code=300419.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、报告期内，归属于上市公司股东的净利润较上年同期下降，主要系研发费用支出较上年同期相比增加较多；且营业收入下降导致毛利下降。2、报告期内，公司预计非经常性损益为450万元左右。

### ordinal=05153 type=略减 ts_code=300421.SZ end_date=20190630 ann_date=20190706 update_flag=0
REASON: 1、报告期内，公司营业收入较上年同期基本持平，归属于上市公司股东的净利润较去年同期下降。2、受中美贸易的影响，美国子公司的生产和销售没有达到预期的业绩。3、预计本报告期公司的非经常性损益对净利润的影响金额约492万元。

### ordinal=05154 type=略减 ts_code=300421.SZ end_date=20190930 ann_date=20191014 update_flag=0
REASON: 1、报告期内，公司销售收入保持平稳，生产经营模式未发生重大变化。报告期内前三季度净利润同比下滑。2、第三季度内，受7月份罕见特大暴雨影响及产品研发投入较大，对净利润的影响较大。3、预计本报告期公司的非经常性损益对净利润的影响金额约510万元。

### ordinal=05155 type=略减 ts_code=300424.SZ end_date=20181231 ann_date=20190130 update_flag=0
REASON: 报告期内，公司整体业务规模实现增长，营业收入较上年同期有所增长，但受下述因素影响归属于上市公司股东净利润较上年同期有所下降：1.设备研制与保障业务受到客户机构调整等因素影响导致部分合同签署及付款进度延后，未能实现在本报告期确认收入。2.航空维修及服务业务一方面因并购爱沙尼亚Magnetic飞机维修有限公司产生中介、利息支出等费用约2,200万元于本报告期内支付，影响了本期利润；另一方面，虽然2018年度国内机队数量整体呈上升趋势，航空维修市场空间仍处于增长阶段，但由于国内市场竞争日趋激烈致公司毛利率下滑，对公司报告期内净利润产生负面影响。公司积极利用Magnetic飞机维修有限公司与公司业务的互补性优势，自2018年末开始引进欧洲航空公司客户作为公司国内航空维修及服务业务的有效补充，未来将充分发挥境内外协同效应。3.控股子公司从事的新业务虽已产生营业收入，但尚未形成规模，报告期内未实现盈利，对公司净利润产生一定影响。报告期内，预计非经常性损益对净利润的影响金额约为1,321.98万元，主要为政府补助款。

### ordinal=05156 type=略减 ts_code=300425.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、报告期内，受合同执行进度的影响，部分项目暂未验收，公司主营业务收入阶段性小幅下降。同时受业务结构影响，综合毛利率同比略有降低。2、报告期内，由于加大营销投入等原因，公司期间费用同比有所增加。3、报告期内，预计非经常性损益对净利润的影响金额约为450万元。

### ordinal=05157 type=略减 ts_code=300425.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、报告期内，受业务结构影响，综合毛利率同比略有降低。2、报告期内，由于加大营销投入等原因，公司期间费用同比有所增加。3、第三季度，公司进一步加强合同执行、项目结算管理等工作，公司主营业务收入、净利润同比均实现增长。4、报告期内，预计非经常性损益对净利润的影响金额约为500万元。

### ordinal=05158 type=略减 ts_code=300428.SZ end_date=20181231 ann_date=20190123 update_flag=0
REASON: 报告期内，公司积极开拓国内、外市场，销售收入保持平稳增长，但受原材料价格上涨等因素影响，使公司2018年盈利水平较去年同期有一定幅度的下降。预计报告期内非经常损益对净利润的影响约为35,833.69万元。

### ordinal=05159 type=略减 ts_code=300430.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 公司2019年前三季度收入较上年同期基本持平，订单执行情况正常，公司业务持续围绕大健康领域，根据“一体两翼，双轮驱动”的发展战略，稳步发展医药、生物自动化领域及康复医疗器械领域业务。报告期内，在医药、生物自动化领域，公司加大投入，向上积极扩展信息化建设，向下延伸装备及工艺优化，同时逐步转变并丰富销售模式，加强营销渠道建设，积极拓展销售客户群和业务内容。在康复医疗器械领域，公司建立了以龙之杰为中心的康复养老运作平台，持续完善康复、养老、产康等康复体系，并开展在全国各省多家医院的康复医学科专科建设等项目合作，建立了康复技术培训基地，康复养老项目板块初具规模，运营情况良好。预计报告期内，非经常损益对当期净利润的影响约为250万元；第三季度，非经常损益对当期净利润的影响约为85万元。

### ordinal=05160 type=略减 ts_code=300435.SZ end_date=20190331 ann_date=20190323 update_flag=0
REASON: 报告期内公司主营业务收入结构较上年同期发生较大变化，毛利较低的产品发货较多，造成整体利润水平下滑。预计本报告期非经常性损益对净利润的影响金额为270万元到350万元之间。

### ordinal=05161 type=略减 ts_code=300436.SZ end_date=20190331 ann_date=20190409 update_flag=0
REASON: 1、报告期内，公司营业收入同比增长主要是新增2018年7月并表的控股子公司江苏中兴药业有限公司的当期并表收入；2、受并表子公司毛利率较低以及医药行业药价下行等因素影响，产品毛利率同比下降；3、报告期公司销售费用增加，主要原因为增加了并表子公司销售费用及公司为应对两票制对原招商模式持续进行直销改造，直销模式的销售收入占比由上年同期的70.79%上升至83%，销售费用相应增加；4、报告期内，公司持续进行研发投入，坚定不移地推进多个全球一类创新药研发，研发总投入约2,098.73万元，其中费用化的研发费用约1,204.66万元。预计2019年第一季度非经常性损益对公司净利润的影响约为270万元.

### ordinal=05162 type=略减 ts_code=300437.SZ end_date=20190331 ann_date=20190329 update_flag=0
REASON: 1、业绩变动的主要原因为：公司水处理剂产品因市场行情原因，销售单价较上年同期有所下降，导致公司本报告期归属于上市公司股东的净利润较上年同期有所下降。2、报告期内，预计非经常性损益对净利润的影响金额为-11.69万元，主要形成原因为报告期发生扶贫捐赠支出。

### ordinal=05163 type=略减 ts_code=300437.SZ end_date=20190630 ann_date=20190711 update_flag=0
REASON: 1、报告期内，业绩变动的主要原因为：公司水处理剂产品的衍生产品因市场行情原因，价格较上年同期有所下降，导致公司本报告期归属于上市公司股东的净利润较上年同期有所下降。2、报告期内，预计非经常性损益对净利润的影响金额为4.16万元，主要形成原因为报告期内收到的政府补助。去年同期非经常性损益对净利润的影响金额为1.86万元。

### ordinal=05164 type=略减 ts_code=300437.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 公司水处理剂产品的衍生产品因市场行情原因，价格较上年同期有所下降，导致公司本报告期归属于上市公司股东的净利润较上年同期有所下降。2、报告期内，预计非经常性损益对归属于上市公司股东的净利润的影响金额为165.82万元，主要形成原因为：政府补助。去年同期非经常性损益对归属于上市公司股东的净利润的影响金额为196.92万元。

### ordinal=05165 type=略减 ts_code=300438.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 2019年一季度业绩与上年同期相比下降的主要原因是由于上年同期公司全资子公司鹏辉能源常州动力锂电有限公司获得了政府补贴5,000万元，导致非经常性损益较大。

### ordinal=05166 type=略减 ts_code=300438.SZ end_date=20190630 ann_date=20190715 update_flag=0
REASON: 2019年半年度业绩与上年同期相比下降的主要原因是由于上年同期公司全资子公司鹏辉能源常州动力锂电有限公司获得了政府补贴5,000万元，导致非经常性损益较大。

### ordinal=05167 type=略减 ts_code=300440.SZ end_date=20181231 ann_date=20190126 update_flag=0
REASON: 本公司本报告期生产经营情况与上年同期相比未发生重大变化，净利润较上年同期下降的原因为：1.公司合同项目进展顺利，因公司轨道交通运营仿真培训系统项目和机车车辆整备与检修作业控制系统项目实施周期较长，部分项目在本报告期内尚未完工，未能形成销售收入；另外本公司机车车辆车载监测与控制设备类新开发的城轨列车可编程控制单元尚处于投标及合同签订阶段，预计将根据客户需求在2019年陆续交付。2018年度营业收入较上年同期相比有所下降。2.2018年度，公司持续提升产品和服务能力，加大各业务板块及与各子公司间的业务深度融合，在产业整合和运营能力方面取得较大突破。在业务融合及产品创新的过程中，由于研发及市场投入持续增加，管理费用有所增长。3.公司2018年度非经常性损益对净利润的影响约1850万元。

