# fcst-reason-struct-pilot 输入渲染（由 sample_fcst_reason_pilot.py seed=17 生成）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/
#       non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=400 type=预增 ts_code=300548.SZ end_date=20191231 ann_date=20200123 update_flag=0
REASON: 1、智慧显示报告期内，受益于长期深耕海外市场，尤其是北美电视市场复苏，带动区域客户的订单和出货量大增；同时，绑定核心客户助力公司提升市场份额。依据洛图科技的统计数据，2023年度，公司电视ODM全年出货量预计约1050万台，在全球TOP电视ODM工厂出货量年度排名第三，同比增长24.70%，在电视ODM工厂中涨幅最大。智慧显示环比稳定增长。2、LED全产业链报告期内，公司LED产业链环比业绩增长强劲，各板块环比业绩改善明显。在行业景气度逐步回暖的大行情下，各板块在经营中展现个体明显变化：（1）LED芯片：2023年7月份，氮化镓芯片扩产项目产能爬坡放量并完成满产目标，氮化镓芯片月产能为105万片（4寸片），新释放的产能投向更高价值量的MiniBLU，MiniRGB，高光效及特种照明等高毛利照明产品领域以及细分产品领域。砷化镓芯片月产能为5万片（4寸片）。2023年下半年，针对原有低毛利的普通照明产品以及倒装芯片等公司优势产品，公司依据市场需求情况适当调涨了产品价格。（2）LED封装：LED封装行业景气度回升，经营面环比改善。高毛利大功率照明已量产，全光谱健康照明产品已实现批量出货，并与上游芯片在高端产品中深度协同，以推动产品高端化为目标。MiniLED背光产品布局完整，主要有MiniCOB、MiniPOB、MPOB、MiniLens等技术路径。目前覆盖电视、MNT产品，后续依托公司在MiniLED的技术实力，开拓车载显示市场。其中，MiniLED电视的背光模组客户覆盖国内外头部电视品牌客户。在MiniLED渗透率爆发的时代，MiniLED将成为未来几年新的成长驱动。（3）COB显示应用：截至2023年12月，公司现有的700条MiniCOB封装线已全部实现满产，单月产能为10,000平米。2023年期间，公司引领COB显示技术的革新，并在COB显示市场中占有绝对的市场份额。目前，公司COB产品目前在P1.25以下的点间距显示市场渗透率已经超过50%，公司产品近期将陆续投放在P1.56及P1.87显示市场，以满足更多市场需求。

### ordinal=503 type=预增 ts_code=002521.SZ end_date=20240630 ann_date=20240711 update_flag=0
REASON: 1.报告期内公司产销量增加，其中，子公司经营的乳胶纸业务受益于产能释放，产销量显著增加，利润同比增长；2.报告期内公司进一步挖掘客户资源，持续优化产品结构，加快产品创新，有效推进降本增效措施，公司产品竞争力进一步提升。

### ordinal=504 type=预增 ts_code=300031.SZ end_date=20240630 ann_date=20240705 update_flag=0
REASON: 在当前的内外部环境中，我们正面临前所未有的形势和挑战，2024年，公司秉承“科技创新，绿色共享”的可持续发展理念，以高质量发展为战略方向，坚持在稳健发展的基础上不断追求进步，抓住机遇迎接新的挑战，确保工业互联网（工业散货物料智能输送全栈式服务）和移动互联网两大主营业务的协同发展和稳定增长。预计在2024年上半年，公司归属于上市公司股东的净利润较2023年同期增长40%-70%，主要原因如下：1、工业互联网业务（工业散货物料智能输送全栈式服务）公司坚持以“绿色化、智能化、一体化、全球化”新四化战略为核心，通过“五坚”行动—“坚守价值使命、坚持四化战略、坚决摒弃僵化、坚定降本增效、坚信团队力量”，不断深化改革，推动创新，致力于实现业务的全面升级和转型。2024年上半年，公司成立了营销总公司，以市场为导向，以客户为中心，整合资源，提升营销团队的整体效能，推动业绩的持续增长。2、移动互联网业务游戏出海不仅是商业行为，也是文化输出的重要途径，公司是中国手游出海浪潮的先行者之一，也是国内海外移动游戏成功发行数量最多的厂商，始终坚守“传播世界优秀文化与数字文明”的使命，在全球范围内，实施了精心策划的战略布局，以成熟市场如韩国、东南亚、港澳台、日本、欧美为核心业务阵地，并不断探索全球其他新兴市场的无限潜力。我们通过持续的内容更新和精细化的营销策略，确保了各类游戏产品的长线稳健运营。自2023年9月在日本地区重点推出了新游戏《ドット勇者（马赛克英雄）》以来，我们见证了其卓越的市场表现：单月流水迅速突破2000万美元，累计流水更是达到了1亿美元的里程碑。这一成就不仅凸显了我们游戏的吸引力和市场竞争力，也为我们移动互联网业务的稳定增长提供了强有力的支撑。

### ordinal=505 type=预增 ts_code=300243.SZ end_date=20231231 ann_date=20240117 update_flag=0
REASON: （一）2023年度预计经营业绩较上年同期增长的主要原因系：1、报告期，公司通过不断优化产品结构，提升产品质量，加强市场开发等措施，产品销售量同比增长,市场占有率继续提升；2、报告期，主要原材料价格较上年同期下降，且采购价格总体较稳定，产品成本得以有效控制；3、公司持续加强内部管理工作，期间费用同比有所降低。（二）预计报告期内非经常性损益对当期净利润的影响约为1,123.56万元，上年同期为1,410.45万元。

### ordinal=506 type=预增 ts_code=300399.SZ end_date=20231231 ann_date=20240117 update_flag=0
REASON: 本报告期业绩变动主要原因如下：1、公司实现的归母净利润增长较多，主要系公司处置了部分所持合伙企业资产份额，以及公司所持合伙企业剩余资产份额公允价值变动收益增加所致；2、公司预计本年度非经常性损益对净利润的影响额约为4,800万元，主要系公司确认所持合伙企业资产份额处置收益及公允价值变动收益影响；3、报告期内公司持续推进降本增效，取得一定成效，各项费用较上年有减少，但受市场竞争加剧影响，预计实现营业收入规模与上年相当，毛利率有下降。

### ordinal=507 type=预增 ts_code=300537.SZ end_date=20240630 ann_date=20240718 update_flag=0
REASON: 1、报告期内公司根据公司战略有序开展各项经营计划，在稳扎传统PCB光刻胶、消费电子涂料等主营业务的基础上，加大力度积极开拓光伏胶、汽车涂料、功能膜材及金属包装涂料等新产品应用领域市场，加强研发进行产品迭代升级，优化产品结构，提高整体盈利水平，保证收入规模整体稳定增长。2、公司在报告期内，通过加强成本费用管控、根据市场变化及时整合资源提高效能等多项举措降本增效，不断强化公司整体实力，进一步提高盈利能力，确保公司稳步发展。

### ordinal=508 type=预增 ts_code=300554.SZ end_date=20231231 ann_date=20240123 update_flag=0
REASON: 1、报告期内，公司主营业务产品金刚线虽销售价格有所下降，但得益于销量较去年同比增加，公司业绩得以提升。2、报告期内，公司通过投入先进产能、优化内部控制流程等方式，实现降本增效，毛利率有所提升。3、报告期内，摊销股权激励的费用约为842万元，对报告期业绩产生较大影响。4、报告期内，非经常性损益对净利润的影响约为350万元，主要为收到的政府补助和理财收益。

### ordinal=509 type=预增 ts_code=300606.SZ end_date=20231231 ann_date=20240130 update_flag=0
REASON: 1、报告期内，公司抓住3C领域钛合金应用趋势，开发并量产交付适用于折叠屏电子产品的精密结构件，使得公司精密结构件相关产品营业收入同比实现大幅上涨，助推公司本报告期业绩增长。2、预计报告期内非经营性损益对公司净利润的影响金额约为255.28万元，非经营性损益主要系政府补助，上年同期金额为256.02万元。

### ordinal=510 type=预增 ts_code=301039.SZ end_date=20231231 ann_date=20240122 update_flag=0
REASON: 本公司2023年1月1日至2023年12月31日止的预计合并净利润较上年同期大幅上升，主要因为：（1）美国通胀持续，但北美半挂车市场供需状况逐步恢复，本公司北美业务抓住市场机会，盈利较上年同期保持良好增长态势。同时，本公司积极把握其他市场的增长和发展机会，其中，在其他海外市场获得了良好的业务增长，盈利能力有所提升；在中国市场保持了业务的稳定态势，并在细分市场获得市场份额的提升。（2）报告期内，因本公司控股股东中国国际海运集装箱（集团）股份有限公司（以下简称“中集集团”）拟整合其在深圳地区相关产业资源以及提高资源效益，本公司及本公司之全资子公司CIMCVEHICLEINVESTMENTHOLDINGSCOMPANYLIMITED向中集集团转让所持深圳中集专用车有限公司合计100%股权产生股权处置收益，扣除所得税影响后，该项产生非经常性收益约人民币84,797万元。

### ordinal=511 type=预增 ts_code=301229.SZ end_date=20231231 ann_date=20240125 update_flag=0
REASON: 报告期内，公司不断提高产品研发能力和生产工艺的创新能力，把握好汽车轻量化的发展机遇和新能源汽车的发展趋势，创新发展新能源汽车铝合金及塑料类轻量化零部件产品，优化产品结构，提升公司业务竞争力，促使公司业绩稳步增长；同时公司内部持续优化管理体系，实施区分事业部细化考核机制，激发全员的主观能动性，提升产品毛利率，降本增效成果显著，严格控制期间费用，报告期内实现销售净利润率持续提升。

### ordinal=512 type=预增 ts_code=601121.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: 报告期内，公司铁精粉销售单价及销售量上升使得收入增长，同时叠加内部降本增效措施落实，公司经营业绩实现稳步增长。

### ordinal=513 type=预增 ts_code=601601.SH end_date=20240930 ann_date=20241016 update_flag=0
REASON: 本公司2024年前三季度业绩预计增长的主要原因是：公司依据战略资产配置方案，投资组合中保持配置一定比例区间的权益资产，伴随近期资本市场上涨，公司2024年前三季度投资收益同比实现较大幅度增长，实现了2024年前三季度净利润较大幅度增长。

### ordinal=514 type=预增 ts_code=603979.SH end_date=20231231 ann_date=20240123 update_flag=0
REASON: 本期公司业绩的增长一方面来自矿山服务业务规模稳步增长，特别是随着海外矿山服务业务的持续推进，收入逐步兑现；另一方面得益于矿山资源开发业务铜精粉及磷矿石的销售。

### ordinal=515 type=预增 ts_code=688550.SH end_date=20240930 ann_date=20241026 update_flag=0
REASON: 2024年第三季度，受终端消费电子需求回暖影响，公司显示材料板块特别是OLED显示材料收入同比大幅增长；医药板块主力产品开始出货，销售收入同比增长。同时，公司持续深化降本增效，通过工艺优化、节约挖潜、加强成本管控等方式提升精细化管理水平，提高经营效率，降低生产成本，盈利能力大幅提升。

### ordinal=516 type=预增 ts_code=833171.BJ end_date=20240930 ann_date=20240926 update_flag=0
REASON: 1155.05,大幅上涨59.47%,其中波罗的海·巴拿马型船指数(BPI)四线2024年年初至9月23日平均期租金为13,948.58美元/天,同比去年同期的10,367.57美元/天上涨幅度为34.54%.2024年是公司运力结构升级调整及管理运营优化的重要一年,通过下述相关措施取得显著成效:1,由于公司的外贸运价和BDI指数密切相关,公司积极布局外贸运营航线,将大量具备外贸经营能力的运力投入到运价更具优势的外贸航线,BDI的上涨给外贸运价带来较好的提升和预期;2,公司将一些在国内缺乏竞争力但在海外更有优势的船型通过技术改造转移到外贸航线,以优化运力结构和增加收益,其中内贸船“国电7”成功升级改造为内外贸兼营船舶,并于8月中旬正式投入外贸航次;3,2022年12月上市以来,公司已启动“12+4”艘新造船计划,截至到2024年9月24日,已有三艘新建船舶投入营运,三艘新造船在节能减排,船舶智能化数字化方面均有优异表现,到今年年底,公司预计另有三艘新造船投入营运.通过上述运力结构升级调整措施并结合内部压缩营运成本和管理费用等多项举措使得2024年前三季度业绩提升显著.随着2024年全球经济预期向好,航运市场正在迎来上升周期,BDI指数近期走势反映了干散货运输正在迎来四季度的季节性旺季.同时,由于国内沿海老旧船在国家“设备更新”政策引导下逐步出清同时运力减少,内贸运价有望提升.

### ordinal=517 type=首亏 ts_code=000779.SZ end_date=20180930 ann_date=20181013 update_flag=0
REASON: 1、报告期内，公司生产经营面临羊毛价格居高不下、市场竞争日趋激烈的严峻形势，公司全面统筹做好采购、销售与生产环节的有效衔接，进一步调整市场布局和产品结构，生产经营持续稳定向好，但由于报告期原材料涨幅较大，公司产品毛利率仍较低，报告期财务费用负担较重，导致公司盈利欠佳。2、公司上年报告期以公开挂牌交易方式出售搬迁后原址土地使用权事项贡献的利润和上年报告期获得土地使用权转让免征土地增值税增加了上年度报告期业绩。

### ordinal=518 type=首亏 ts_code=002417.SZ end_date=20181231 ann_date=20181026 update_flag=1
REASON: 报告期内公司加大了对外投资力度收购了广州铭诚、亿钱贷的部分股权。亿钱贷在报告期内为提升运营效率加大了对资产端风控管理体系的建设另外公司为扩大经营范围发展金融科技充分发挥资源优势投资建设电商平台上述投入成本较大综合效益预期未能在报告期内释放。

### ordinal=519 type=首亏 ts_code=300313.SZ end_date=20181231 ann_date=20181025 update_flag=1
REASON: 因自2018年5月起，公司将大象广告纳入合并范围，致使公司年初至下一报告期期末的累计净利润同比大幅上升。

### ordinal=520 type=首亏 ts_code=601969.SH end_date=20181231 ann_date=20181029 update_flag=1
REASON: 由于本期铁矿石贸易量减少以及公司露采转地采后生产成本上升等原因，预计至下一报告期期末的累计净利润较上年同期可能大幅下降。

### ordinal=521 type=首亏 ts_code=000004.SZ end_date=20181231 ann_date=20190129 update_flag=0
REASON: 去年同期净利润为856.67万元，本期预计亏损1700万元-2550万元，变动原因是：1、2018年游戏行业的政策因素对控股子公司广州国科互娱网络科技有限公司经营业绩产生较大影响，业绩比上年同期下降。2、全资子公司深圳国科投资有限公司投资的广州火舞软件开发股份有限公司，因受游戏行业政策因素影响，经营业绩下滑，根据经营情况，公司对其股权投资存在减值迹象，需对其进行减值测试，具体金额尚待审计、评估机构进行审计、评估后方可确定。按相关规定，公司需要进行业绩预告，经公司研究决定，参考广州火舞软件开发股份有限公司未经审计报表净利润的10倍-13倍之间估值来计算减值，其减值对公司当期业绩预告有较大影响。3、公司2018年进行重大资产重组，挂牌转让山东北大高科华泰制药有限公司股权，产生相关中介费用。4、控股子公司山东北大高科华泰制药有限公司诉讼费用增加，其他经营情况无重大变化。

### ordinal=522 type=首亏 ts_code=000838.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、本期持续非集中性交房相比去年同期减少，导致营业收入有所下降。2、本期因在建项目增加、业务拓展布局扩大，导致费用比去年同期增加。

### ordinal=523 type=首亏 ts_code=000965.SZ end_date=20190930 ann_date=20190830 update_flag=0
REASON: 报告期内，公司房地产开发项目没有满足结转收入条件的新项目，导致公司本期业绩亏损。

### ordinal=524 type=首亏 ts_code=002210.SZ end_date=20190630 ann_date=20190715 update_flag=0
REASON: 自2018年第四季度以来，受宏观环境和公司控股股东流动性困难及担保能力大幅下降等的影响，公司流动性出现紧张局面。报告期内，公司资源能源供应链业务受到较大不利影响，相关业务及经营规模较去年同期大幅下降；公司环保新能源业务以及综合物流、IT电子等传统综合供应链业务未受较大影响，正常运营中；同时，上述因素影响造成公司财务费用支出较去年同期大幅增加，从而综合导致公司2019年半年度的经营业绩出现大幅下滑。

### ordinal=525 type=首亏 ts_code=002439.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 报告期内，公司预计归属于上市公司股东的净利润为-4,700万元至-3,700万元，上年同期为1,632.54万元，主要原因为上年同期公司的参股公司恒安嘉新会计核算方法变化产生投资收益；上年同期剔除恒安嘉新投资收益等非经常性损益的影响后，归属于上市公司股东的扣除非经常性损益的净利润为-5,857.66万元，本报告期内扣除非经常性损益的净利润为-5,100万元至-4,100万元，较上年同期增长12.93%至30.01%。报告期内，公司主营业务增长相比上年同期取得较大幅度的改善，得益于个别行业复苏较快，以及在智慧城市安全运营、工业互联网安全、云安全三大战略新业务继续保持良好的发展势头。

### ordinal=526 type=首亏 ts_code=002509.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 1、营业收入同比呈较大幅度下滑，主要系公司园林工程业务同比大幅下降所致。公司全资子公司广州中茂园林建设工程有限公司承接的部分工程项目业主方因受国家地产政策调控、行业金融环境趋紧等因素的影响，应收账款回款缓慢，加上公司融资受限导致运营资金偏紧；2、随着应收账款账龄的增加，坏账损失准备金计提同比增加。

### ordinal=527 type=首亏 ts_code=002570.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 配方奶粉新政正式实施后，市场趋势趋于明朗，行业秩序逐步向好，公司经营策略调整初见成效，公司销售逐步企稳。但由于主要原材料价格上涨及非经常性收益较上年同期大幅下降,致使公司利润同比相应下降。

### ordinal=528 type=首亏 ts_code=002714.SZ end_date=20190331 ann_date=20190327 update_flag=0
REASON: 1、上述业绩区间的预计，是基于公司对2019年1-3月份平均每头生猪可能的盈利水平区间的预计，以及依据生产、销售计划对2019年1-3月份度生猪出栏量区间的预计。2、生猪市场价格的大幅下降或上升，将会导致公司盈利水平的大幅下降或上升，对公司的经营业绩产生重大影响。未来生猪市场价格的大幅下滑以及疫病的发生、原材料价格的上涨等，仍然可能造成公司的业绩下滑。敬请广大投资者审慎决策，注意投资风险。3、生猪市场价格变动的风险是整个生猪行业面临的系统性风险，对任何一家生猪生产者来讲都是客观存在的、不可控制的外部风险。4、动物疫病是畜牧行业发展中面临的主要风险，特别是2018年8月份以来爆发的非洲猪瘟，都可能会对公司的经营业绩产生重大影响。敬请广大投资者审慎决策，注意投资风险。5、生猪市场价格的不可控性给公司2019年1-3月份的经营业绩预计带来较大的困难，一旦有证据表明实际经营情况与上述业绩预计区间存在差异，公司将及时公告。

### ordinal=529 type=首亏 ts_code=002813.SZ end_date=20191231 ann_date=20191029 update_flag=1
REASON: 受汽车市场不景气影响，公司销售收入和毛利率有所下降，存货积压有所增加。同时，公司根据市场情况正在进行收入结构和管理调整，控制各项成本费用，但进度不及预期。

### ordinal=530 type=首亏 ts_code=300089.SZ end_date=20190630 ann_date=20190715 update_flag=0
REASON: 1.本报告期业绩变动主要原因为：(1).本报告期未包含北京翡翠教育科技集团有限公司净利润；(2).公司业务发展低于预期，经营业绩下降；(3).借款增加以及借款利率上升，导致利息支出同比增加；2.报告期内，公司预计非经常性损益对归属于母公司净利润的影响额（税后）约为150-250万元。(1).鉴于公司目前对子公司北京翡翠教育科技集团有限公司已失去控制，故本报告期归属于上市公司股东的净利润未包含北京翡翠教育科技集团有限公司净利润；(2).上年同期归属于上市公司股东的净利润盈利4949.48万，剔除北京翡翠教育科技集团有限公司后净利润为盈利3053.51万。

### ordinal=531 type=首亏 ts_code=300097.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、报告期内，公司3C智能制造装备板块受整体经济环境、行业转型周期、客户结构调整、产品结构调整以及订单结算延后等因素的影响，板块传统产品市场需求增速放缓，导致板块整体销售收入及经营业绩较去年同期均有较大下降；2、报告期内，公司在OLED模组相关自动化设备领域的研发投入大幅上升；3、预计本报告期非经常性损益对归属于上市公司股东净利润的影响金额约为人民币627.33万元。

### ordinal=532 type=首亏 ts_code=300278.SZ end_date=20190630 ann_date=20190426 update_flag=1
REASON: 年初至下一报告期末预计亏损，主要原因为：与去年同期相比增加了股权激励的股份支付费用，同时由于公司受股东颜华案件诉讼影响，公司原有银行贷款规模下降，为保证公司正常生产经营，而通过非银行金融机构筹集资金，导致预计财务费用增加。

### ordinal=533 type=首亏 ts_code=300629.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、公司前三季度，经营模式未发生重大变化；2、公司前三季度净利润下降的主要原因：受下游建筑陶瓷行业持续低迷以及公司战略转型期的影响，公司销售收入与上年同期相比下降32%左右；且销售价格下降导致毛利下降，使得公司前三季度归属于上市公司股东的净利润下降；3、汇率变动及利息费用增加导致财务费用上升；同时，公司本期内实施了收购广东宽普科技股份有限公司100%股权的重大资产重组项目，使得管理费用也有所上升；4、受下游建筑陶瓷行业低迷的影响，部分下游客户回款周期延长，导致按会计政策计提的信用减值损失增加；5、公司2019年前三季度预计非经常性损益对净利润的影响金额约为184.90万元。

### ordinal=534 type=首亏 ts_code=600079.SH end_date=20181231 ann_date=20190130 update_flag=0
REASON: 公司本期业绩预亏的主要原因如下：（一）主营业务方面的影响因市场供需发生变化，2018年全资子公司EpicPharma,LLC主要产品熊去氧胆酸胶囊的价格大幅下降，导致该公司销售收入、毛利率、净利润等经营业绩大幅下降，同时重要产品羟考酮缓释片仍在美国FDA审核过程中尚未获批，经过减值测试，公司拟计提商誉减值损失以及无形资产减值损失合计约300,000万元。（二）非经营性损益方面的影响2017年公司出售武汉中原瑞德生物制品有限责任公司等公司股权，当年实现非经常性损益约150,000万元；2018年公司完成黄石人福医院、武汉宏昇生殖健康中医医院、武汉中原瑞德生物制品有限责任公司剩余20%股权等资产的出售，合计实现投资收益约30,000万元，预计2018年实现非经常性损益较上年同期减少约120,000万元。近年来，公司在夯实现有优势细分领域的基础上，择机退出竞争优势不明显或协同效应较弱的细分领域。公司将继续坚定实施“归核化”战略，巩固和强化在核心业务上的竞争优势，并积极推进非核心医药工商业资产、医疗服务资产、部分金融资产的清理出售工作，不断优化公司的业务结构与资产结构。

### ordinal=535 type=首亏 ts_code=600303.SH end_date=20181231 ann_date=20190130 update_flag=0
REASON: （一）主营业务影响1.2018年中国汽车产销分别完成2,780.9万辆和2,808.1万辆，同比分别下降4.2%和2.8%。客车产销量分别完成48.9万辆和48.5万辆，同比分别下降7%和8%。由于新能源汽车财政补贴退坡力度进一步加大，导致新能源汽车行业市场竞争环境空前严峻，公司主营产品黄海客车营销创新不足，导致该新能源客车2018年销量出现较大幅度下滑，同比下降73.47%。2019年公司将通过加强政策研究和对市场消费环境分析、进一步加强贴合市场需求的产品研发，努力拓宽销售渠道，进一步争取批量订单，以达到提高产销量的目标。2.公司一直致力于主营产品黄海皮卡的研发，已研发出N1S、N2和N3皮卡，形成了N系列皮卡平台，2018年上半年保持了良好的增长趋势。由于2018年下半年宏观经济增速回落，中美贸易战等政策性事件的冲击均使得消费者消费信心受到一定程度的影响，导致国产汽车产销量下降。在这种不利的市场环境下，公司面临的市场竞争环境更加恶劣，皮卡产品在下半年出现了一定幅度的下滑，导致2018年公司皮卡销量同比下降24.09%。2019年公司将进一步加强黄海皮卡的产品不同系列的研发，进一步丰富产品系列，适应不同消费者需求，推出新品，提高销量，努力提升市场占有率。（二）非经营性损益的影响本期非经常性损益预计同比减少46,600万元，主要是2017年度含有公司转让所持有大连黄海汽车有限公司100%股权产生的收益。四、风险提示公司不存在影响本次业绩预告内容准确性的重大不确定因素。

### ordinal=536 type=首亏 ts_code=601969.SH end_date=20181231 ann_date=20190129 update_flag=0
REASON: 公司铁矿石开采进入露采转地采的转型时期，由于采矿方式转换，地采产量未达预期，导致单位成本提高，影响公司盈利能力下降。2018年公司根据人力资源政策按照企业会计准则的要求计提离岗待退人员的福利费用，影响本年度利润降低。2018年度非经常性损益对净利润的影响金额约-15,562万元。主要为二级市场股票投资造成公允价值变动损益影响。

### ordinal=537 type=首亏 ts_code=000430.SZ end_date=20200930 ann_date=20201015 update_flag=0
REASON: 受新冠疫情影响，公司旗下景区景点、景区运输及酒店营业收入大幅减少，第一季度和第二季度均亏损，第三季度整体状况有所好转，但归属于上市公司股东的净利润较上年同期比仍有较大幅度下降。

### ordinal=538 type=首亏 ts_code=000993.SZ end_date=20200930 ann_date=20201015 update_flag=0
REASON: 本报告期归属于上市公司股东的净利润较上年同期大幅下降的主要原因如下:1,本报告期宁德市区域内降水量较上年同期减少,水力发电量较上年同期大幅减少;2,本报告期风电行业因风况较差,风力发电量较上年同期减少;3,本报告期确认的参股行业的投资收益约80万元,较上年同期1099.11万元减少约1019.11万元.4,上年同期完成子公司楚都地产100%股权转让,确认投资收益4925.47万元.

### ordinal=539 type=首亏 ts_code=002205.SZ end_date=20200930 ann_date=20201015 update_flag=0
REASON: 受新冠疫情影响,公司2020年1-3季度营业收入有所下降,未能按照原定目标实现收入.公司产品收入结构发生较大变化,主要是传统PCCP板块收入加大,PPP项目收入急剧减少,其他板块保持平稳.同时财务费用增加导致三季度末整体业绩出现亏损.

### ordinal=540 type=首亏 ts_code=002405.SZ end_date=20200930 ann_date=20200828 update_flag=0
REASON: 受疫情影响，汽车销量大幅下降，公司销售收入减少.

### ordinal=541 type=首亏 ts_code=002472.SZ end_date=20200331 ann_date=20200415 update_flag=0
REASON: 报告期内,受新型冠状病毒肺炎疫情的影响,国内汽车市场产销大幅下降,公司及上下游企业复工延迟,物流受阻等因素,导致公司一季度营业收入及净利润较上年同期下降.随着国内疫情逐步得到控制,公司已逐步恢复到正常生产经营状态,公司管理层及时调整经营策略,积极应对疫情带来的不利影响,努力完成年初制定的各项经营目标.

### ordinal=542 type=首亏 ts_code=002491.SZ end_date=20191231 ann_date=20200203 update_flag=0
REASON: 1、商誉减值：公司收购的全资子公司北京百卓网络技术有限公司（以下简称“百卓网络”）2019年度经营业绩不及预期，未来期间的经营业绩存在不确定性。公司2017年度因并购百卓网络形成商誉8.57亿元，累计已计提减值准备0元。根据《企业会计准则第8号—资产减值》、中国证监会《会计监管风险提示第8号—商誉减值》等相关规定的要求，根据百卓网络的实际经营情况以及其行业情况等综合影响因素，经过分析测试，公司判断因收购百卓网络形成的商誉存在减值迹象，需要计提相应的商誉减值准备，拟计提金额约为8.57亿元。公司收购的全资子公司苏州瑞翼信息技术有限公司（以下简称“瑞翼信息”）2019年度经营业绩不及预期，未来期间的经营业绩存在不确定性。公司2014年度因并购瑞翼信息形成商誉0.93亿元，累计已计提减值准备0元。根据《企业会计准则第8号—资产减值》、中国证监会《会计监管风险提示第8号—商誉减值》等相关规定的要求，根据瑞翼信息的实际经营情况以及其行业情况等综合影响因素，经过分析测试，公司判断因收购瑞翼信息形成的商誉存在减值迹象，需要计提相应的商誉减值准备，拟计提金额约为0.6亿元。目前商誉减值的评估工作正在进行，公司本期计提的商誉减值金额以最终的审计、评估结果为准。2、固定资产和在建工程减值：由于近两年光纤光缆行业的市场需求下降，产品价格出现较大幅度下跌，公司光棒生产线和部分光纤在建生产线存在减值迹象，公司根据企业会计准则等对通鼎光棒固定资产和光纤在建工程进行评估，预计该项资产拟计提减值准备约为5亿元。目前固定资产及在建工程减值的评估工作正在进行，公司本期计提的资产减值金额以最终的审计、评估结果为准。3、百卓网络2019年度经营业绩不达预期，相关流动资产存在减值情况，导致百卓网络2019年度预计亏损约5亿元。4、光纤光缆等产品的营收及毛利率下降：由于下游客户对光纤光缆等产品的需求订单不及去年同期，产品的市场价格较去年同期大幅下滑，导致相关业务的营收规模和综合毛利率较去年同期下降。

### ordinal=543 type=首亏 ts_code=002635.SZ end_date=20191231 ann_date=20200123 update_flag=0
REASON: 1、由于宏观经济形势、2019年全球贸易摩擦及行业竞争格局的变化，苏州安洁科技股份有限公司（以下简称“公司”或“安洁科技”）收购的部分子公司业绩未达预期，公司对其的经营策略、业务结构、管理团队做出了优化调整，加大了新业务的研发与市场拓展力度，导致本年度部分子公司费用上升，同时由于行业变化较快，受客户产品更新迭代影响，原有产品需求量下降，新开发的产品受良率及产能爬坡影响。惠州威博精密科技有限公司（以下简称“威博精密”）及苏州威斯东山电子技术有限公司（以下简称“威斯东山”）2019年业绩未达预期，基于此情况，从谨慎角度出发，公司根据中国证监会《会计监管风险提示第8号——商誉减值》相关要求，对威博精密、威斯东山全面评估，判断威博精密及威斯东山存在大额计提商誉及无形资产减值准备的迹象。公司2017年因收购威博精密形成商誉279,144.92万元，累计已计提减值准备87,051.60万元。公司2018年因收购威斯东山形成商誉34,220.38万元，累计已计提减值准备3,221.65万元。现经公司财务部门初步测算，对前期收购的威博精密及威斯东山形成的商誉和无形资产进行了初步的减值测试，预计对威博精密计提商誉减值准备...公司2019年非经常性损益对净利润的影响预计金额约115,000万元—145,000万元。对2019年非经常性损益影响较大的是2019年度威博精密、威斯东山业绩未达成业绩承诺而...

### ordinal=544 type=首亏 ts_code=300053.SZ end_date=20191231 ann_date=20200124 update_flag=1
