# fcst-reason-struct-pilot 输入渲染（由 sample_fcst_reason_pilot.py seed=17 生成）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/
#       non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=000 type=不确定 ts_code=600909.SH end_date=20181231 ann_date=20181030 update_flag=1
### ordinal=103 type=略减 ts_code=688636.SH end_date=20221231 ann_date=20230131 update_flag=1
REASON: 1、报告期内，受国内疫情反复、公司所在地高温限电影响，导致部分产品延期交付，无法进行收入确认。2、报告期内，受原材料价格上涨、销售结构、国产化等因素影响，导致报告期毛利率下降；另因人员规模增加，导致薪酬福利及摊销各项费用有较大幅度的上涨。

### ordinal=104 type=略减 ts_code=832149.BJ end_date=20230930 ann_date=20230831 update_flag=1
REASON: 2023年08月31日公布的利尔达:2023年半年度报告,预测内容为:近几年，受贸易战、通货膨胀及市场消费低迷等因素影响，全球GDP平均增长速度下降近50%，引发全球经济衰退。半导体行业作为经济发展中不可或缺的角色，前几年的缺货导致供应加大，库存水位处于较高水平，恰逢宏观经济疲软下游需求减弱使得公司的产品销售收入和毛利率都受到一定的影响，预计1-9月经营业绩较上年同期有较大幅度的下滑。

### ordinal=105 type=略减 ts_code=300508.SZ end_date=20231231 ann_date=20240129 update_flag=0
REASON: 本报告期营业收入较上年同期上升，主要是销售增加所致。归属于上市公司股东的净利润、归属于上市公司股东扣除非经常性损益后的净利润较上年同期下降，主要是本年度7月份开始计提股权激励费用所致。本报告期非经常性损益主要包括政府补助、现金管理收益以及证券投资的投资收益等。预计2023年度公司非经常性损益对当期净利润的影响约为50万元。2022年度非经常性损益金额为389.98万元。

### ordinal=106 type=略增 ts_code=002028.SZ end_date=20181231 ann_date=20181022 update_flag=0
REASON: 初步预计销售收入稳定增长，导致公司净利润相应增加。公司声明：由于公司收入确认受客户工程进度影响较多，收入确认存在有不确定因素，这个因素可能会导致公司实际销售收入与目前预测有差异，另外业绩能否实现还取决于市场状况变化、经营团队的努力程度等多种因素的影响，存在不确定因素，请投资者注意。

### ordinal=107 type=略增 ts_code=002049.SZ end_date=20181231 ann_date=20181027 update_flag=0
REASON: 公司集成电路设计业务规模快速增长经营业绩稳步提升同时子公司增资、股权转让导致合并报表范围变更等事项将增加公司投资收益。另外公司LED衬底生产线及集成电路设计业务部分存货计提资产减值减少了公司当期经营性收益。

### ordinal=108 type=略增 ts_code=002286.SZ end_date=20181231 ann_date=20181030 update_flag=0
REASON: 受益于大健康消费需求的增长以及公司各项经营管理措施的有效驱动，公司稳步推进年初确定的经营计划，预计2018年度公司整体经营情况与去年相比会稳步增长。

### ordinal=109 type=略增 ts_code=002843.SZ end_date=20181231 ann_date=20181016 update_flag=0
REASON: 销售收入增长所致。

### ordinal=110 type=略增 ts_code=300363.SZ end_date=20180930 ann_date=20181012 update_flag=0
REASON: 公司于2018年9月12日召开第三届董事会第四十二次临时会议审议通过了《关于拟转让控股子公司浙江博腾60%股权的议案》，将所持有的控股子公司浙江博腾药业有限公司（以下简称“浙江博腾”）60%股权作价人民币13,800万元转让给南京药晖生物科技合伙企业（有限合伙）、南京药石科技股份有限公司（以下简称“本次股权转让”），具体内容请见公司同日于巨潮资讯网（www.cninfo.com.cn）发布的《关于转让控股子公司浙江博腾60%股权的公告》（公告编号：2018-100号）。2018年9月28日，浙江博腾完成本次股权转让的变更登记手续并取得绍兴市上虞区市场监督管理局出具的准予变更登记通知书及新的营业执照，正式更名为浙江晖石药业有限公司。本次股权转让完成后，公司持有浙江博腾5%（截止本公告披露日）的股权，不再拥有浙江博腾的控股权，浙江博腾不再纳入公司的合并报表范围。本次股权转让预计增加2018年第三季度公司合并报表范围内税后利润约2,962万元.2018年1-9月，公司非经常性损益对净利润的影响金额约为4,862万元。

### ordinal=111 type=略增 ts_code=300463.SZ end_date=20180930 ann_date=20181013 update_flag=0
REASON: 2018年公司在全产业链、全产品线布局的发展战略下，不断加大产品研发力度，持续优化产品结构，逐步丰富自产产品种类，同时持续完善渠道网络布局，加强内部管理力度，提高企业经营效率，前三季度经营业绩呈现良好向上的态势。2018年前三季度，预计非经常性损益对净利润的影响为1,200-1,400万元，主要系委托理财收益和政府补助。此外，限制性股票激励计划2018年产生的费用摊销累计约1,500万元，剔除该项股份支付费用的影响后，前三季度归母净利润增长率预计为20%-30%。

### ordinal=112 type=略增 ts_code=300671.SZ end_date=20180930 ann_date=20181016 update_flag=0
REASON: 1.公司2018年上半年经营计划有序开展，公司主营业务稳定增长，营业收入同比上涨。.2、预计公司2018年前三季度非经常性损益对公司净利润的影响额大约为560万。

### ordinal=113 type=略增 ts_code=300701.SZ end_date=20180930 ann_date=20181012 update_flag=0
REASON: 1、2018年前三季度，公司按照年度经营计划有序推进各项工作，公司业务规模不断扩大，主营业务收入和利润均有所增长，预计归属于上市公司股东的净利润增长15%至35%。2、2018年7-9月，实现归属于上市公司股东的净利润较上年同期增长的主要原因系7-9月投资收益较去年增长较多。3、2018年前三季度，预计非经常性损益对净利润的影响金额约为1151万元。.

### ordinal=114 type=略增 ts_code=002454.SZ end_date=20191231 ann_date=20191024 update_flag=0
REASON: 在汽车行业整体发展放缓的环境下，公司现有项目盈利能力有所提升，相关费用有所下降。

### ordinal=115 type=略增 ts_code=002578.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 2019年1-3月，公司的产销量较去年同期预计略有增长，净利润也略有增长，主要原因：1、一季度生产经营较去年同期受春节影响较小，产销量有所增长；2、一季度主要原材料价格较去年同期波动较小。

### ordinal=116 type=略增 ts_code=002821.SZ end_date=20190930 ann_date=20190803 update_flag=0
REASON: 1、持续深耕创新药领域，小分子CDMO提质增量。基于公司多年深耕创新药CDMO领域的竞争优势，确保公司核心业务持续稳定增长。一方面，临床阶段项目订单数量稳步提升；另一方面，公司商业化阶段的项目收入进一步提升。2、稳健布局新市场、新业务，延展产业链。公司依托化学小分子CDMO业务形成的竞争优势、客户资源、运营体系，围绕客户需求，持续推进临床研究服务、化学大分子、DoE等新业务发展，提升“CMC+临床研究服务”一站式综合服务能力。在夯实成熟小分子业务的基础上，稳步拓展多肽、多糖及寡核苷酸等化学大分子业务，发展临床CRO业务，加速拓展和布局新业务，持续培养新的业绩增长点。

### ordinal=117 type=略增 ts_code=300003.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、报告期内，公司各项业务总体延续上半年的增长态势。医疗器械原有业务继续保持稳定增长，新上市的生物可吸收支架(NeoVas)自3月下旬实现销售以来贡献新业绩增长；原料药业务国内外需求旺盛、业绩显著增长；制剂业务在国家集采开始后受到一定影响，医疗机构的营销增长有所放缓，但OTC渠道的成长较为显著，整体制剂业务保持了相对稳定的增长。预计2019年第三季度归属于上市公司股东的扣除非经常性损益后的净利润较上年同期有30%至40%之间的增长；进而预计前三季度归属于上市公司股东的扣除非经常性损益后的净利润较上年同期有35%至38%之间的增长。2、2019年1-9月期间，预计非经常性损益项目对归属于上市公司股东的净利润的贡献约为27,000.00万元，与上年同期的16,310.86万元相比亦有明显增加。综合上述公司主营业务产生的净利润以及非经常性损益的贡献，预计报告期内公司实现归属于上市公司股东的净利润区间为158,938.55万元–162,368.88万元，相比上年同期有39%至42%之间的增长。

### ordinal=118 type=略增 ts_code=300151.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 报告期内，公司按照年初制定的经营计划有条不紊地开展工作，凭借自身模具设计制造优势、工程技术优势及组装优势继续赢得了全球医疗行业及OA行业品牌客户的高度认可，营业收入呈现增长态势；在保持业务规模稳步增长的前提下，公司维系了较好的成本和费用管控水平。报告期内，公司整体运营平稳，经营业绩较上年同期保持稳定增长。报告期内，非经常性损益对净利润的影响金额预计为750万元，上年同期非经常性损益对净利润的影响金额为667.07万元。

### ordinal=119 type=略增 ts_code=300170.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、自2019年以来，公司努力克服外部不确定性对市场需求的影响，在积极维系老客户和拓展新客户基础上，继续推进服务能力及运营效率的提升。同时基于新技术战略和合作伙伴生态，持续投入新技术和新产品的研发。在注重行业解决方案不断积累的同时，积极推进以新技术新产品为核心的业务转型，培育扩充未来的业务方向和收入利润来源。本报告期内，公司业务规模继续稳步扩大，主营业务收入及净利润较上年同期均实现了增长。2、报告期内非经常性损益约为2117万元，主要为注册地区财政扶持资金。

### ordinal=120 type=略增 ts_code=300244.SZ end_date=20190630 ann_date=20190712 update_flag=0
REASON: 1、报告期内，公司业绩保持稳健增长，主要系公司顺应国家医改政策变化稳步推进各项经营管理计划，充分整合行业资源，促进诊断服务及诊断产品业绩稳步提升，同时加大应收账款管控，全面强化各项业务回款工作，现金流明显改善；另外，公司在报告期内以全新视角开启“技领未来、用人做事”的年度管理主题，以技术创新升级驱动企业发展、以用人做事促进策略举措的快速明晰，通过不断进行自我革新、反求诸己，实现内部管理体系的逐步优化从而促进公司业务发展走上新的台阶。2、预计2019年半年度非经常性损益对公司净利润的影响金额约为1,300万元-2,300万元，主要系政府补助和对外投资股权处置收益。

### ordinal=121 type=略增 ts_code=300286.SZ end_date=20190930 ann_date=20191011 update_flag=0
REASON: 1.报告期内，公司加大对市场的开拓力度与新产品的研发投入，使主营业务继续保持良好的发展趋势，同时公司积极推动费用管控，克服人工成本及原材料成本上涨的压力，使得公司营业收入与净利润较上年同期继续保持稳步增长。2、预计2019年前三季度非经常性损益对净利润的影响金额为1000万元到1200万元之间，主要为政府补助、银行理财收益所致。

### ordinal=122 type=略增 ts_code=300293.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1.报告期内，公司及各子公司经营情况良好，业绩与去年同期相比略有上升。2.2019年度前三季度公司预计非经常性损益对归属于上市公司股东的净利润影响额约为531.71万元。

### ordinal=123 type=略增 ts_code=300326.SZ end_date=20190630 ann_date=20190605 update_flag=0
REASON: 1、公司骨科类产品销售收入及利润贡献持续稳定增长，其中椎体扩张球囊导管相关产品的销售收入持续保持快速增长；2、2018年8月末公司完成对美国Elliquence,LLC100%股权的收购，公司将该公司纳入合并报表范围，该新收购相关业务自2018年三季度末起开始贡献利润，预计该项新增业务将增加本报告期归属于上市公司股东的净利润。预计本报告期非经常性损益对净利润影响约为300万元。

### ordinal=124 type=略增 ts_code=300367.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 1、报告期内，公司调整经营战略，致力于成为国内领先的以视频为核心的城市数据平台提供商，及时调整产业结构，优化资源配置，出售子公司苏州华启智能科技有限公司100%股权，确认投资收益，归属于上市公司股东的净利润持续增长。2、报告期内，公司预计非经常性损益对净利润的影响金额约为6,600.00万元,主要为出售子公司苏州华启智能科技有限公司股权取得的投资收益。

### ordinal=125 type=略增 ts_code=300427.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 1、报告期内，公司稳步推进各项工作，销售业绩稳步发展。2、本报告期，预计非经常性损益对归属于上市公司股东净利润的影响金额约为100万元；上年同期非经常性损益对归属于上市公司股东净利润的影响金额为78.31万元。

### ordinal=126 type=略增 ts_code=300470.SZ end_date=20190630 ann_date=20190709 update_flag=0
REASON: 1、报告期内，公司主要客户所处的石油化工及工程机械行业市场需求稳定增长，公司增扩产能逐步释放，营业收入及利润有较大幅度增加。2、报告期内，公司预计非经常性损益对净利润的影响金额约215万元，主要是收到深圳市柏恩投资有限责任公司根据《股票减持事宜的协议》向公司支付协议约定款以及确认政府补助收益。

### ordinal=127 type=略增 ts_code=300558.SZ end_date=20190930 ann_date=20191014 update_flag=0
REASON: 报告期内，公司产品埃克替尼销售继续放量，预计营业收入与归属于上市公司股东的净利润均同比上升。通过多年的艰苦努力，公司不断巩固埃克替尼的差异化优势，提升专家和患者对公司产品的认可，确切的疗效和安全性已经在肺癌靶向药市场赢得了很好的口碑。埃克替尼已树立国产创新药的品牌形象，从而为销量的持续增长奠定了基础。同时，国家医保药品目录的更新落地以及进入国家基本药物目录都对埃克替尼的销售产生了积极的作用。在报告期，公司新药盐酸恩沙替尼的优先审评程序正常推进，盐酸恩沙替尼一线治疗ALK阳性NSCLC患者的全球多中心Ⅲ期临床顺利进行。同时BPI-D0316Ⅱ期、CM082肾癌III期等多项注册临床研究按计划进行，BPI-17509、BPI-23314等项目陆续进入临床研究，公司正全力推进在研项目，争取早日实现产品价值。报告期内，非经常性损益对净利润的影响金额预计约为1,744.60万元。

### ordinal=128 type=略增 ts_code=300668.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、报告期内，公司经营情况稳定，业务模式未发生明显变化，经营业绩平稳增长。2、预计公司2019年前三季度非经常性损益金额为392.61万元至452.61万元之间，去年同期公司非经常性损益金额为587.80万元。

### ordinal=129 type=略增 ts_code=300670.SZ end_date=20190630 ann_date=20190627 update_flag=0
REASON: 1、上半年公司持续拓展国网市场，深度开发2018年新增的市场区域，进一步增强公司中标拿单能力，另外公司2018年底大量的存量订单部分在2019年上半年进行交货，所以2019上半年销售收入较去年同期有较大幅度增长；2、2019年公司持续加大研发投入，进一步对产品设计进行优化和升级，从产品的源头上为成本控制提供了可能性，另外，公司加强内部精细化管理，对成本费用实施有效管理，2019年上半年产品毛利率较去年有所提高；预计2019年1-6月非经常性损益对公司净利润的影响金额约为46万元。

### ordinal=130 type=略增 ts_code=300760.SZ end_date=20190630 ann_date=20190712 update_flag=0
REASON: 公司围绕2019年经营目标和工作计划，稳步有序地推进各项工作。2019年1-6月，公司主营业务收入实现平稳增长，新兴业务持续发力带动公司整体营业收入呈现稳健、持续增长态势。产品市场认可度的不断提升，国内国际营销拓展和本地化体系的日臻完善，帮助公司有效实现客户群突破，促进了公司在国内及海外市场的销售持续增长。同时公司加强内部管理，改善经营效率，经营业绩持续呈现健康良好的增长态势。报告期内，预计2019年半年度非经常性损益对归属于上市公司股东的净利润影响金额约为4,100万元，2019年半年度扣除非经常性损益后归属于上市公司股东的净利润同比增长率预计为20%-30%。

### ordinal=131 type=略增 ts_code=600158.SH end_date=20181231 ann_date=20190129 update_flag=0
REASON: 报告期内,公司进一步规划布局体育本体产业，拓展新项目、新市场，通过深化企业内部资源协同、持续降本提质增效，并加强管理团队建设，调整、充实公司班子成员，优化组织机制等措施，有效提升管理水平，提高运营效率。公司业绩在2018年取得了较大增长。

### ordinal=132 type=略增 ts_code=601996.SH end_date=20190630 ann_date=20190715 update_flag=0
REASON: 报告期内，公司继续提高镂铣板、防潮板、无醛板等环保功能型高附加值人造板产品比例，不断满足高端细分市场的旺盛需求，公司南宁工厂、池州工厂新增产能顺利投放市场，产销量同比大幅增长。

### ordinal=133 type=略增 ts_code=000416.SZ end_date=20191231 ann_date=20200118 update_flag=0
REASON: 2019年度，公司大力推进经营，稳健投资，使得公司报告期金融资产公允价值变动收益及子公司营业利润较去年同期增加。报告期，公司预计2019年非经常性损益对归属于上市公司股东净利润的影响金额约为1,420万元。

### ordinal=134 type=略增 ts_code=000708.SZ end_date=20200331 ann_date=20200408 update_flag=0
REASON: 新冠疫情发生后,公司积极应对,在做好疫情防控工作的基础上,扎实推进复工,复产,持续推动降本增效及严控费用支出,产销量同比均有所增长,本报告期归属于上市公司股东的净利润与上年同期重组后追溯调整数相比略增.

### ordinal=135 type=略增 ts_code=002978.SZ end_date=20200331 ann_date=20200310 update_flag=1
REASON: 公司经营情况良好，经营模式未发生重大变化，主要客户和供应商未发生重大变化，整体经营环境未发生不利变化。

### ordinal=136 type=略增 ts_code=300110.SZ end_date=20200331 ann_date=20200331 update_flag=0
REASON: 1、2020年第一季度，受新型冠状病毒肺炎疫情影响，短期内物流、人员返岗受阻，医院就诊人数下降，对原料采购、药品生产、市场销售造成一定影响，公司输液产品销量出现一定的下降。2、报告期内，公司积极布局新增业务板块，新业务贡献部分利润。3、公司2019年归还大额银行借款，财务费用较去年同期下降。4、报告期内公司非经常损益约为380万元。

### ordinal=137 type=略增 ts_code=300274.SZ end_date=20191231 ann_date=20200122 update_flag=0
REASON: 报告期内，公司在继续耕耘国内市场的同时，加大了海外市场的开拓力度，战略规划逐步落地，各项业务有序开展，收入和利润同比增长，全球市场地位及竞争力进一步提升。公司2019年1-12月非经常性损益主要系政府奖补资金，预计对净利润影响约11,000万元。

### ordinal=138 type=略增 ts_code=300352.SZ end_date=20200630 ann_date=20200715 update_flag=0
REASON: 1、报告期内，公司按照年度经营计划积极应对网络安全行业的变化，密切关注市场需求的发展动态，不断优化产品和服务。同时，公司积极把握市场机遇，强化品牌效应与营销网络建设，继续加大市场开拓力度，主营业务稳定开展，预计净利润较上年同期保持增长。2、报告期内，预计非经常性损益对净利润的影响金额约为600.85万元。

### ordinal=139 type=略增 ts_code=300389.SZ end_date=20200331 ann_date=20200409 update_flag=0
REASON: 1,2020年一季度实现了收入3.93亿元,主要受益于2019年公司的战略布局,2019年第四季度订单增加,部分订单在2020年一季度实现收入.2,2020年一季度受益于美元升值,公司实现汇兑收益587万元,对公司业绩的增长产生了积极的影响.3,公司第一季度非经常性损益对公司净利润的影响金额约为658万元,主要为收到政府补助收入.4,2020年一季度,新型冠状病毒疫情在国内外先后爆发,2020年2月份,3月份公司订单量均出现了一定程度的下滑,特别是3月份海外疫情爆发对公司国际业务造成了一定程度的影响,因疫情的持续时间及各国政府调控政策的不确定性,公司无法预估疫情对公司未来业绩的具体影响.为了应对海外疫情的影响,公司通过调整销售策略,积极开拓中国市场,深挖中国市场客户需求,调整市场策略,拓展经销渠道,来提升在中国市场的份额。

### ordinal=140 type=略增 ts_code=300519.SZ end_date=20200930 ann_date=20201015 update_flag=0
REASON: 1,报告期内,公司业务经营模式未发生重大变化.随着国内疫情得到有效控制,公司加快恢复生产和市场销售工作,积极推进年度经营目标,继续加强营销渠道优化和市场推广力度,进一步拓展市场,有效化解了疫情带来的不利影响,公司各项业务恢复正常.2,预计2020年1-9月非经常性损益对当期净利润的影响金额约为526.60万元.

### ordinal=141 type=略增 ts_code=300760.SZ end_date=20201231 ann_date=20201015 update_flag=0
REASON: 2020年全年公司预计营业收入为198.7亿元-215.2亿元，较上年同期增长20%-30%；预计归属于母公司股东的净利润为60.8亿元-65.5亿元，较上年同期增长30%-40%。

### ordinal=142 type=略增 ts_code=300763.SZ end_date=20191231 ann_date=20200120 update_flag=0
REASON: 1、报告期内，公司在稳固现有业务的同时大力开拓国内外优质客户群体，全面加强营销体系的建设，加大研发投入和售后服务网络建设力度，持续提升产品的品牌影响力和市场占有率，推动公司销售收入和净利润稳步增长。2、公司预计2019年度非经常性损益对净利润的影响金额约为408.48万元，主要为公司获得的政府补助及远期结售汇业务损益等，上年度非经常性损益对净利润的影响金额为976.03万元。

### ordinal=143 type=略增 ts_code=300788.SZ end_date=20191231 ann_date=20200123 update_flag=0
REASON: 1、报告期内，公司在图书出版与发行业务方面继续优化选题结构，持续开拓品类和渠道，积极扩展图书细分领域，以市场化手段加快存货周转，根据开卷监测数据，公司在图书零售市场销售实洋排名升至出版机构第一位，在出版集团总排名中上升至第六位；零售业务提质增效，在发展中逐步减亏。2、预计本报告期非经常性损益对公司净利润的影响约为5,400万元。

### ordinal=144 type=略增 ts_code=300921.SZ end_date=20201231 ann_date=20201207 update_flag=0
REASON: 净利润预计较上年同期增幅明显，主要是由于2020年预计系统集成业务收入占比有所下降，增值电信类业务收入占比有所上升，增值电信类业务毛利率高于系统集成类业务，带动净利润的增长。前述业绩情况系公司预计数据，不构成公司的盈利预测或业绩承诺。

### ordinal=145 type=略增 ts_code=603833.SH end_date=20191231 ann_date=20200116 update_flag=0
REASON: （一）主营业务影响：2019年公司关键品类及品牌战略有效落地，全渠道运营提步加速，欧派、欧铂丽全屋定制（衣柜+配套）业绩逆势奋发，工程、整装、拎包入住等渠道业绩贡献突出，橱柜、卫浴、木门等品类攻坚克难，业绩再上台阶。与此同时，公司信息化及精益生产持续推进，职能体系改革创新提效，为公司净利润的持续增长奠定了较好的基础。（二）非经常性损益的影响：公司本期非经常性损益主要是受政府补助收益影响，公司政府补助款包含与资产相关和收益相关两部分，公司本期收到政府补助款2.11亿元，初步确认的与收益相关的政府补助约1.28亿元左右，公司审计工作仍在进行中，政府补助的最终区分以审计后确认数据为准。

### ordinal=146 type=略增 ts_code=688668.SH end_date=20200930 ann_date=20200901 update_flag=0
REASON: 公司预计2020年1-9月营业收入较去年同期增长40.65%-55.14%，其中向主要客户莫仕销售收入8,395.10万元-9,009.38万元，较去年同期增长163.10%-182.35%；向主要客户中航光电销售收入6,070.78万元-6,514.99万元，较去年同期增长38.13%-48.23%；向主要客户安费诺销售收入5,962.10万元-6,398.35万元，较去年同期增长16.15%-24.65%，从而带动公司2020年1-9月经营业绩实现增长。

### ordinal=147 type=略增 ts_code=002886.SZ end_date=20201231 ann_date=20210112 update_flag=0
REASON: 1、公司液晶高分子（LCP）材料在5G通讯、汽车电子、笔记本电脑、移动终端、手机摄像头等应用领域陆续通过下游客户认证并进入批量化供应阶段。2、公司首次公开发行股票募投项目逐步投产，材料产品陆续通过下游汽车、光伏行业等客户认证并进入批量化供应阶段。

### ordinal=148 type=略增 ts_code=300188.SZ end_date=20201231 ann_date=20210126 update_flag=0
REASON: 报告期内,公司业绩增长主要原因如下:1,为应对2020年新冠疫情对公司产生的商机和项目实施延缓等不利影响,一方面公司加强全面预算管理,开展“瘦身健体,提质增效”等管理活动,强化市场的横向行业拓展和纵向区县渠道下沉,加强成本管控及与控股股东之间的协同;另一方面,公司复工复产后,积极与客户推进现有商机的落地,同时加快现有订单实施进度,促进项目完结验收,实现了收入和利润较去年同期双增长.2,公司加快大数据智能化和网络空间安全领域投入,在2020年抗击疫情工作中,公司充分发挥自身技术优势,积极开发疫情防控需求相关产品,在疫情预警,防控等工作中发挥重要作用.同时,公司基于自身大数据智能化的优势和多年的行业积累,推出“乾坤”大数据操作系统,加快大数据产品化进程,加强大数据智能化行业的拓展.提出网络空间安全板块及新型智慧城市发展规划的新业务布局,持续推进网络空间安全产品装备化,加强装备与平台的联动性,积极应对疫情影响.2020年公司在大数据智能化收入及在税务,军工和企业等新行业较去年同期均有较好增长.3,预计2020年度公司非经常性损益对净利润的影响金额约为3,100万元到3,500万元之间,主要为政府补助收益等.

### ordinal=149 type=略增 ts_code=300402.SZ end_date=20210630 ann_date=20210714 update_flag=1
REASON: 1、报告期内，受益于石油、化工等行业的转型升级和高质量发展需求，化工装备领域市场需求持续向好，同时公司抓住国家能源产业转型的机遇，持续加大新能源领域市场开拓力度，公司订单持续增长，产品结构进一步优化。2、报告期内，公司合同订单充足。随着生产管控水平、运营效率的提升，以及内外部资源的合理利用等，公司按约定完成的设备量增加，致使营业收入增长，规模效应进一步显现。报告期内，预计非经常性损益对净利润的影响金额约为296.81万元，上年同期非经常性损益对净利润的影响金额为325.80万元.

### ordinal=150 type=略增 ts_code=300898.SZ end_date=20201231 ann_date=20210121 update_flag=0
REASON: 2020年度公司预计归属于上市公司股东的净利润为7,300万元-8,900万元,较上年同期增长9.59%-33.61%.主要原因如下:1,报告期内,公司坚定执行董事会制定的发展战略及年度经营计划,努力开发新客户,新业务以抵消新冠疫情对销售的负面影响,实现了销售收入及净利润的稳步增长.2,预计2020年年度公司非经常性损益对归属于上市公司股东净利润的影响金额为2200万元,主要为收到相关政府补贴形成的收益.综合上述因素的影响,公司本报告期归属于上市公司股东的净利润较上年同期实现了有效增长.

### ordinal=151 type=略增 ts_code=301000.SZ end_date=20210630 ann_date=20210517 update_flag=1
REASON: 整体来看，公司2021年上半年订单持续增加，销售规模稳步提升，盈利能力继续增强。

### ordinal=152 type=略增 ts_code=603811.SH end_date=20201231 ann_date=20210114 update_flag=1
REASON: 2020年前三季度公司实现归属于上市公司股东的净利润1.03亿元，同比增长3.60%。主营品种关节类产品收入同比增长7.78%，三季度末随着公司主要产品盐酸氨基葡萄糖胶囊进入国家集采，并于第一顺位中标，取得全国9个省市的销售市场，使之销售显著上升，四季度盐酸氨基葡萄糖胶囊营业收入同比增长约83%，毛利同比增长约90%，四季度归属于上市公司股东的净利润同比增长89%左右。除此以外，整个报告期内，公司收购浙江康乐药业股份有限公司28.77%的股权，获得约2040万元的投资收益；子公司江苏诚意药业有限公司和福建华康药业有限公司2020年度业绩均有较大提升。疫情期间公司全力做好疫情防控工作，整体生产经营稳健有序。

### ordinal=153 type=略增 ts_code=603936.SH end_date=20201231 ann_date=20210129 update_flag=1
REASON: （一）主营业务影响报告期内，在宏观环境错综复杂及新冠疫情影响的大背景下，公司围绕年初制定的经营目标，以“成为全球新一代电子信息产业一流企业”的战略方针为指引，紧跟行业发展趋势，持续专注主业的生产经营和深耕目标行业的标杆客户，不断优化产品结构，强化产品竞争力。公司各工厂持续强化成本管理，大力推动CostDown项目，实现降本增效，经营状况保持向好态势，盈利能力稳步提升。其中，控股子公司江苏博敏电子有限公司产能进一步得到释放，经营稳步向好；非同一控制下合并取得的全资子公司深圳市君天恒讯科技有限公司净利润亦同比增长。（二）非经常性损益的影响公司2020年度非经常性损益主要系计入当期损益的政府补助。

### ordinal=154 type=略增 ts_code=605287.SH end_date=20210630 ann_date=20210616 update_flag=1
REASON: 受公司承接项目增加、承接项目规模变大、产业结构调整、地域优势凸显等因素影响.

### ordinal=155 type=略增 ts_code=605337.SH end_date=20201231 ann_date=20210119 update_flag=0
REASON: 公司在销售渠道和销售区域上持续拓展所致。

### ordinal=156 type=略增 ts_code=003025.SZ end_date=20220331 ann_date=20220414 update_flag=1
REASON: 1、2022年第一季度，公司继续专注主营业务，持续加大新产品研发力度，品牌优势凸显；同时，受益于下游产品的应用领域和应用市场不断拓展，公司在手订单较为充足，国内外业务较上年同期增长较快，带动收入和利润的同步增长。2、公司使用了部分闲置募集资金和闲置自有资金进行现金管理，2022年第一季度因此实现投资收益约人民币514万元。

### ordinal=157 type=略增 ts_code=300595.SZ end_date=20211231 ann_date=20220119 update_flag=1
REASON: 1．本报告期利润增长主要是销量增加、营销服务终端收入增加等因素所致。2．由于国内多个区域在第三和第四季度发生局部疫情，发生疫情的地区均采取了限制或暂停视光服务业务的防疫措施，同时区域间的交通也减少，从而影响了角膜塑形镜及相关服务业务的增长。3．因公司限制性股权激励计划集中在第四季度解禁，本报告期可抵减当期所得税费用较上年同期下降较多，同时本报告期股权激励计划分摊费用较上年同期增长，均影响了2021年第四季度及全年净利润同比增长率。（1）本报告期限制性股权激励计划解禁，预计可抵减当期所得税费用约人民币900万元，而2020年第四季度限制性股权激励计划解禁抵减了当期所得税费用约人民币5100万元；（2）本报告期股权激励计划分摊费用约人民币1550万元，上年同期约人民币950万。考虑上述因素对本报告期和上年同期的影响，剔除后上年同期归母净利润和扣非后归母净利润约为人民币3.92亿和3.56亿元，本报告期归母净利润较上年同期增长约35%-55%，扣非后归母净利润较上年同期增长约30%-50%。4．本报告期非经常性损益主要包括理财收益、政府补助以及处置子公司股权收益等，预计2021年度非经常性损益对公司净利润的影响金额约人民币6700万元，上年同期非经常性损益对2020年度净利润的影响金额为人民币3,626.01万元。

### ordinal=158 type=略增 ts_code=301120.SZ end_date=20220331 ann_date=20220325 update_flag=1
REASON: 主要原因如下：①2021年1-3月公司处于厂区搬迁状态，加上新冠疫情的原因，生产受到一定程度影响；②下游客户需求持续增长，新市场产品订单增加，使2022年1-3月较2021年1-3月相比下游客户订单增加。

### ordinal=159 type=略增 ts_code=600125.SH end_date=20220930 ann_date=20221024 update_flag=1
