# fcst-reason-struct-pilot 输入渲染（由 sample_fcst_reason_pilot.py seed=17 生成）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/
#       non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=200 type=续亏 ts_code=002310.SZ end_date=20210930 ann_date=20211015 update_flag=1
### ordinal=298 type=预减 ts_code=603508.SH end_date=20200630 ann_date=20200430 update_flag=0
REASON: 原因说明一：投资收益因素。2018年至2019年初，公司通过两次交易对河南蓝信科技有限责任公司形成非同一控制下企业合并，于购买日对原持有股权的公允价值进行重新计量，公允价值与其账面价值的差额确认投资收益约55,590.86万元，增加公司2019年净利润55,590.86万元，今年同期无此因素。原因说明二：疫情影响因素。受新冠肺炎疫情影响，铁路系统客户招标减缓，导致公司整体销售合同签订、研发项目推进和新产品的市场推广不及预期，而公司运营等固定支出稳定发生，导致报告期内公司的新签合同和营业收入、净利润均有所下降。

### ordinal=299 type=预减 ts_code=000726.SZ end_date=20201231 ann_date=20210130 update_flag=0
REASON: 1,公司持股的荣昌生物报告期内在香港联交所上市以及其他金融产品期末公允价值变动,导致公司期末持有的金融资产公允价值变动增加当期收益.该项因素的影响为非经常性损益,预计影响3500-4000万元.2,第四季度销售情况好于预期,使当期收益增加.

### ordinal=300 type=预减 ts_code=000995.SZ end_date=20201231 ann_date=20210129 update_flag=0
REASON: 受新冠疫情影响,公司一季度销售停滞,二,三季度市场逐步回暖,新产品市场认可度逐步提升.因公司大力进行市场推广活动导致销售费用投入较去年大幅增长,公司本报告期归属于上市公司股东的净利润同比下降.本报告期,公司预计非经常性损益约为1100万元-2800万元,主要由债务重组等事项产生.

### ordinal=301 type=预减 ts_code=002019.SZ end_date=20210331 ann_date=20210413 update_flag=1
REASON: 预计2021年第一季度归属于上市公司股东的净利润比上年同期下降较大的主要原因系本报告期内公司主要产品维生素系列产品价格较上年同期下降较大所致.

### ordinal=302 type=预减 ts_code=002308.SZ end_date=20210930 ann_date=20211015 update_flag=1
REASON: 2021年前三季度盈利较上年同期下降，主要由于2020年前三季度盈利中含物业处置收益33,969.70万元，属于非经常性损益项目，本年度无物业处置损益。2021年前三季度营业收入和扣除非经常性损益后的净利润较上年同期均有增长。

### ordinal=303 type=预减 ts_code=002885.SZ end_date=20210630 ann_date=20210715 update_flag=1
REASON: 报告期内，公司围绕主业精耕细作，大力拓展市场渠道，充分挖掘客户需求，积极推进境内境外业务，使得公司营业收入较上年同期实现较大增长。为紧跟行业、市场趋势，公司加大了在新客户、新产品、新领域的研发及市场投入，研发费用较上年同期增长幅度较为明显。报告期内，受铜、钢等大宗材料上涨及汇率的影响，同时向客户传导涨价存在一定的滞后，致使上半年毛利率较上年同期有所下降。截至本公告披露日，公司根据市场供需及成本情况等因素，已成功与大部分客户协商提价。下半年，公司将继续根据市场需求进行投入，整合优质资源，优化产品结构，加强成本管控，逐步改善公司产品毛利率，进一步提升公司产品竞争力。

### ordinal=304 type=预减 ts_code=300062.SZ end_date=20201231 ann_date=20210130 update_flag=0
REASON: 1、2020年度，受全球新型冠状病毒肺炎疫情影响，企业复工推迟，公司2020年第一季度生产受到较大影响，销售收入及净利润较上年同期大幅下滑。但2020年第二季度以来，公司全力以赴有序复工复产，持续秉持稳健经营的方针，集中精力聚焦核心主业，深耕配电设备市场，实现主营业务稳健发展；同时加强内部精益化管理，全面推进降本增效工作的开展，有效提升公司综合盈利能力。2、报告期内，受国外疫情负面影响，巴西货币雷亚尔出现较大幅度下跌，导致公司全资子公司中能电气巴西控股有限公司的现金类资产折算为人民币出现汇率贬值约750万元，对公司2020年年度业绩产生较大的负面影响。3、经公司财务部初步测算，2020年非经常性损益对业绩的影响金额约为250万元，上年同期归属于母公司的非经常性损益金额为1,870.84万元。

### ordinal=305 type=预减 ts_code=300246.SZ end_date=20210630 ann_date=20210714 update_flag=1
REASON: 1、报告期内，公司健康监测板块销售收入及利润较大幅度下降，肾科医疗板块产品销售收入保持稳定。主要原因为2020年上半年健康监测板块爆发式增长且以重症监护为主的产品出口价格高，销售费用大幅降低，导致去年同期销售收入和利润基数大，2021年上半年，公司健康监测板块销售回归正常后同比出现大幅下滑；同时，受原材料价格上涨、人民币汇率升值幅度较大汇兑损失增加，以及公司在营销和研发上加大投入等叠加影响；报告期内公司新增合并子公司苏州君康，其业绩亏损对合并口径业绩影响较大；此外，公司于2020年9月发行可转债以及2020年12月推出股权激励计划，可转债利息及限制性股票费用的摊销导致财务费用增加较多，以上因素使得本报告期内归属于上市公司股东的净利润同比下降幅度较大。2、2020年上半年业绩异常增长，可比性不强。若报告期与2019年上半年相比，公司2021年上半年预计净利润同比增长约为81%-95%，仍保持稳步增长态势。随着国内疫情的快速得以控制，以及公司健康监测板块产品在品牌、品质方面的多年积累，并通过助力海外疫情防控，公司提升了海外市场品牌与美誉度，公司国际化的影响力得以提升，海外市场布局更为扎实，国内肾科医疗板块战略部署继续推进，均为公司的未来发展奠定基础。3、2021年半年度预计非经常性损益对公司净利润的影响金额约为200万元。

### ordinal=306 type=预减 ts_code=300846.SZ end_date=20210630 ann_date=20210714 update_flag=1
REASON: (一)2021年上半年收入较上年同期增长的原因.公司收入保持了稳定增长,其中云服务收入增长主要受海外疫情影响,公司游戏,电商等行业客户的出海业务增长迅速,公司已根据客户业务情况积极布局海外平台扩建,从而推动公司云主机,裸金属产品的海外收入大幅增长,海外云服务收入增长是公司云服务收入增长的主要动因.IDC业务收入方面,公司根据互联网行业大客户需求继续扩展二三线城市的基础带宽业务,带宽收入增长较去年同期增长约30%.(二)2021年上半年归属于上市公司股东的净利润与上年同期相比下降的原因.1,公司持续加大云平台和裸金属平台建设投入,以提高客户需求的响应速度,由此导致固定资产采购及软件类无形资产的投入相应增加,相应固定资产折旧费和无形资产摊销费显著增长,毛利仅微幅增长,而各项费用增速较快,导致净利润下滑.2,2020年上半年因受新型冠状病毒疫情影响,客户需求提升,带动公司IDC及云计算业务收入增长.为应对突增的网络流量及应用,公司增加了IDC带宽等资源采购量,并基于潜在客户需求进一步扩充云平台规模,以提高响应速度.由于IDC带宽资源在疫情过后出现冗余,且公司云平台的收入相较于云平台建设具有一定滞后性,导致公司盈利受到一定影响,对比上年同期,公司2021年上半年利润下降.3,预计公司本报告期非经常性损益对净利润的影响金额1,237.58万元,主要为计入当期损益的政府补助,增值税加计抵减收益等.

### ordinal=307 type=预减 ts_code=605198.SH end_date=20210331 ann_date=20210416 update_flag=1
REASON: （一）主营业务影响。本期主营业务利润下降，主要是由于国际航线的运费居高不下引起销售数量下降及营业成本上涨，另一方面是由于人民币兑美元平均汇率升值造成公司海外市场销售收入下降。（二）非经营性损益的影响。主要是因为持有股票等交易性金融资产公允价值下跌约1,576万元的非经营损益事项导致。

### ordinal=308 type=预减 ts_code=002394.SZ end_date=20211231 ann_date=20220126 update_flag=1
REASON: 本报告期内，公司归属于上市公司股东的净利润预计盈利15,000万元–20,000万元，同比下降57.50%-68.13%，主要原因为：1）人民币汇率较去年同期升值；2）由于棉花、煤炭及助剂等原材料价格上涨，导致公司订单毛利率下降；3）公司持有的交易性金融资产产生的非经常性损益约0.02亿元，较去年同期减少约2.86亿元，减少净利润约2.14亿元。

### ordinal=309 type=预减 ts_code=002681.SZ end_date=20211231 ann_date=20220127 update_flag=1
REASON: 报告期内，公司预计实现营业收入414,500万元，较上年同期增长17%；实现归属于上市公司股东的净利润6,300万元至8,500万元，较上年同期下降92%–94%。公司业绩变动的主要原因如下：1、上年同期深圳市富诚达科技有限公司（以下简称“富诚达”）原股东股份补偿确认为非经常性损益97,283万元，导致净利润基数大，故本期净利润同比下降幅度大；2、公司进一步聚焦主业，加大了智能音箱、智能穿戴、智能门锁、健康电器等新项目、新产品的研发投入，预计累计投入研发费用30,800万元，较去年同期增加9,600万元，同比增长约45%；3、为完成智能穿戴新增订单，公司大幅增加了新设备、新员工，前期投入大，生产效率和产品良率处于爬升阶段，造成子公司深圳市奋达智能技术有限公司亏损；4、受移动智能终端金属结构件行业竞争加剧，以及原材料大幅涨价、汇率变动及人工成本上升等影响，产品毛利率下降，导致富诚达亏损，报告期内公司已转让富诚达100%股权，全面退出金属件业务，进一步聚焦智能硬件主业；5、受人民币升值、原材料涨价及人力成本上涨等因素的影响，导致产品毛利率下降；6、处置富诚达股权导致母公司长期股权投资实质性损失，根据《企业会计准则》的规定，确认为递延所得税资产，同时抵减所得税费用，增加本期净利润。

### ordinal=310 type=预减 ts_code=002823.SZ end_date=20211231 ann_date=20220118 update_flag=1
REASON: 报告期内,公司营业收入比上年增长约25%-30%,核心客户定点项目进入转量产爬坡阶段,新能源汽车零组件,通信消费领域产品等业务快速增长,换向器业务稳定增长.公司聚焦新能源汽车三电,汽车轻量化及智能驾驶领域,国内薄弱及空白技术和产品,持续研发投入,持续获得行业知名新,老客户定点项目.公司利润下降主要原因:报告期内,受芯片短缺影响,欧洲汽车厂商大幅减产,德国子公司预计亏损约3,200万元.报告期内,原材料持续涨价,运输成本大幅上升,以及2021年第三季度部分出口新产品在德国发生一次性委外加工成本(目前相关工序已转至公司国内工厂),导致报告期内营业成本上升.此外,报告期内,欧元对人民币汇率持续下降,产生较大汇兑损失.报告期内,非经常性损益对归属于母公司净利润的影响金额约为3,200万元至3,500万元,上年同期非经常性损益对净利润的影响金额为11,027.01万元.

### ordinal=311 type=预减 ts_code=300277.SZ end_date=20211231 ann_date=20220128 update_flag=1
REASON: 报告期内，归属于上市公司股东的净利润较上年同期下降的主要原因：1、因行业竞争加剧，2021年度公司主营业务收入较上年同期下降24.21%；2、上年度存在控股子公司转让交易性金融资产事项，产生的非经常性损益为451万元。报告期内，公司非经常性损益预计金额400万元，其中单独进行减值测试的应收款项减值准备转回预计收益396万元。

### ordinal=312 type=预减 ts_code=601956.SH end_date=20211231 ann_date=20220126 update_flag=1
REASON: （一）主营业务影响2021年公司经营业绩同比大幅下降，主要原因是大宗原材料价格大幅上涨，造成产品成本上涨较快。（二）非经营性损益的影响非经常性损益对公司本期业绩预告没有重大影响。（三）会计处理的影响会计处理对公司本期业绩预告没有重大影响。（四）其他影响公司不存在其他对业绩预告构成重大影响的因素。

### ordinal=313 type=预减 ts_code=603056.SH end_date=20211231 ann_date=20220129 update_flag=1
REASON: 本期业绩预减主要受外部环境及内部经营策略调整影响。外部环境方面，宏观环境整体景气度有所下降以及大件运输领域竞争加剧使得公司收入增速放缓，且全年油价处于高位对利润产生不利影响。内部策略方面，公司基于长期布局持续加大资源投入，成本、费用阶段性承压：收派环节新建大件收派效率更高的重货分部，以逐步替代传统低效的营业部；分拣环节持续提升中转场自动化占比，扩大分拣产能，拓展业务长期发展空间；运输环节通过增加自有运力等方式更好地保障运输时效，提升客户体验；后台职能方面，为推动组织人才升级，自2020年下半年至2021年上半年公司制定了一系列人才培养方案并落地实施，期间管理费用出现明显涨幅。业绩预告期内，随着上述举措有序落地，相应效果逐步显现：末端环节，效率更高、成本更低、服务更优的重货分部已开始逐步替代部分低效的营业网点；运输环节，提升自有运力等措施较好地对冲了外部油价上涨等不利因素影响，全链路时效管理质量稳步提升；通过流程优化及精益管理，其他成本管控效果明显。综上，2021年第四季度，公司综合毛利率水平有所改善。期间费用方面，在人才厚度大幅增加的基础上，下半年公司开始通过组织、流程优化等方式逐步提升后台人员管理效率，管理费用率也呈现出有质量的下降。

### ordinal=314 type=预减 ts_code=000061.SZ end_date=20221231 ann_date=20230131 update_flag=1
REASON: 2022年度，公司归属于上市公司股东的净利润、扣除非经常性损益后的净利润较上年同期下降，主要原因为：2022年公司响应政府号召，应对新冠肺炎疫情，切实减轻商户经营压力，实施减免租金措施致收入减少，剔除减免租金事项的影响后，公司主业收入及利润稳定增长。（公司应对新冠肺炎疫情减免租金的情况详见公司于202年7月20日和10月1日刊登在《证券时报》《中国证券报》《上海证券报》《证券日报》及巨潮资讯网的公告）2022年，公司面对新冠肺炎疫情反复等不利因素，联动旗下批发市场，筑起“全国保供稳价一张网”，保障深港两地及国内多个城市“菜篮子”物丰价稳，主营业务展现出较强的韧性。同时，公司稳步推进产业链业务布局，依托旗下全国布局的农批市场，积极培育城市配送业务，探索进出口业务；成立农产品智慧流通工业设计研究院建设“深农农场”，推动农产品流通从种植端到消费端的全过程标准化；推动农批市场升级改造，构建“数字菜篮子”，增强全市场管理和全流程追溯的数字化能力，进一步服务民生所需，助力城市运行。

### ordinal=315 type=预减 ts_code=000823.SZ end_date=20230930 ann_date=20231010 update_flag=0
REASON: 由于报告期市场需求疲软，订单不足，加上控股子公司汕头超声印制板（三厂）有限公司试产期间和投产初期亏损，因此本报告期实现净利润对比去年同期大幅下降。

### ordinal=316 type=预减 ts_code=002597.SZ end_date=20230630 ann_date=20230715 update_flag=0
REASON: 1、报告期内，受宏观经济下行以及市场竞争加剧等影响，公司主要产品价格出现不同幅度的下跌，导致公司半年度业绩较上年同期降幅较大。2、公司于2022年11月实施完成第二期核心员工持股计划以及2022年限制性股票激励计划，报告期内确认的股份支付费用约4,359.23万元，剔除该因素影响后，2023年半年度归属于上市公司股东的净利润预计与上年同期相比下降45.87%到50.56%。

### ordinal=317 type=预减 ts_code=002624.SZ end_date=20230331 ann_date=20230415 update_flag=0
REASON: 报告期内，公司预计实现归属于上市公司股东的净利润22,000万元-26,000万元，同比下降73.82%-69.06%，预计实现扣除非经常性损益后的净利润18,000万元-22,000万元，同比下降56.54%-46.88%。公司业绩主要由游戏业务、影视业务、总部支出等构成，较上年同期同比变动的主要原因包括：1、报告期内，公司非经常性损益预计约4,000万元，同比大幅下降。上年同期非经常性损益为42,608万元，主要系公司于上年同期确认游戏业务海外子公司股权处置收益。2、报告期内，公司游戏业务预计实现扣除非经常性损益后的净利润26,000万元-30,000万元，同比下降41.65%-32.67%。主要原因为：《幻塔》手游于2021年12月16日国内公测，2022年第一季度该款游戏流水处于产品上线初期的高位，产生了较高的业绩贡献。目前，该款游戏已进入成熟稳定期，通过持续的内容迭代更新与运营体系优化，不断发力游戏内容建设，有效推进游戏体验提升，但受生命周期影响，该游戏流水较上线初期的高点自然下滑，相应业绩贡献较2022年第一季度同比下降。目前，公司数款在营游戏产品通过内容更新、立体营销、精细化长线运营等方式延续稳定表现，为公司持续贡献稳定收益。同时，公司立足既有优势，聚焦创新变革，以“经典品类迭代升级+创新品类突破转型”的思路双线推进在研游戏，既有经典品类多端产品《诛仙2》《代号：新世界》《神魔大陆2》以及端游产品《诛仙世界》《PerfectNewWorld》等游戏在稳步推进中，又有创新品类游戏产品《一拳超人：世界》《百万亚瑟王》《女神异闻录：夜幕魅影》等在积极研发过程中，基于国产科幻动画大作《灵笼》IP研发的多人开放世界项目、基于自主原创IP研发的开放世界项目也在积极进行中。其中，《诛仙世界》《一拳超人：世界》《百万亚瑟王》《女神异闻录：夜幕魅影》已完成首测，玩家反馈良好。此外，公司参股企业研发、公司代理发行的《天龙八部2：飞龙战天》于2023年4月14日正式公测。3、影视业务方面，公司持续聚焦精品内容，减量提质、降本增效，报告期内，公司出品的《星落凝成糖》《心想事成》等精品电视剧播出，兼具市场热度与口碑。

### ordinal=318 type=预减 ts_code=002836.SZ end_date=20230930 ann_date=20231012 update_flag=0
REASON: 1、公司预计第三季度扣除非经常性损益后的净利润同比增长400.00%—600.00%，主要原因为：上半年烟草企业全面推进卷烟产品改版加印二维码工作，需进行改版打样试机，且上半年新中标客户的产品需通过客户样品技术评审和上机适应性验证，因此订单集中在第三季度体现。2、公司预计前三季度净利润比上年同期下降：88.00%—91.00%；预计第三季度净利润比上年同期下降89.50%—92.50%，主要原因为：去年同期转让全资子公司深圳新宏泽包装有限公司96.5254%股权确认投资收益9,299.88万元，因此，同比去年投资收益大幅下降。该出售股权事项确认的投资收益属于非经常性损益项目。

### ordinal=319 type=预减 ts_code=002952.SZ end_date=20230930 ann_date=20231013 update_flag=0
REASON: 2023年1-9月归属于上市公司股东的净利润同比出现较大幅度下降，主要原因说明如下：1、2023年1-9月，受国际、国内经济环境的不利影响，公司营业收入有所下降，导致归属于上市公司股东的净利润同比有所下降。2、2023年9月，客户GIGASETCOMMUNICATIONSGMBH由于缺乏流动性，宣告进入自我管理破产程序，其开发、生产和销售活动将继续保持不变。为此，公司出于谨慎性原则，对相关应收账款计提坏账准备3,166.74万元，从而导致归属于上市公司股东的净利润受到较大影响。具体内容详见公司在《中国证券报》、《上海证券报》、《证券时报》和巨潮资讯网（http://www.cninfo.com.cn）披露的《关于计提资产减值准备的公告》（公告编号：2023-063）。

### ordinal=320 type=预减 ts_code=300790.SZ end_date=20221231 ann_date=20230113 update_flag=1
REASON: 公司报告期内业绩预计同向下降的主要原因为：受宏观环境及疫情影响，消费市场需求减少，导致公司营业收入有所下降；报告期内确认的股权激励费用较上年大幅增加；公司对子公司持续投入但部分子公司尚未盈利。报告期内，预计非经常性损益对净利润影响金额约1,500万元。

### ordinal=321 type=预减 ts_code=300879.SZ end_date=20221231 ann_date=20230131 update_flag=1
REASON: 1,报告期内公司紧紧围绕董事会制定的发展战略,进一步夯实主营业务,稳步推进战略投资,但受国际政治经济环境的不利变化,欧美地区出现了较为严重的高通胀以及极端高温天气导致市场需求减缓,2022年度公司销售收入较上年同期有所下降;其次公司积极在美国开拓市场和推广新产品促使销售费用较上年同期上升;另外公司为顺应主要客户和市场需求,加大了骑乘式割草机,新能源园林机械产品等新产品的研发投入,研发费用较上年同期有一定增加.2,预计非经常性损益对公司净利润的影响额为-1,300万元至-1,800万元,主要是报告期内交易性金融资产产生的投资损失所致.

### ordinal=322 type=预减 ts_code=301036.SZ end_date=20221231 ann_date=20230130 update_flag=1
REASON: 1、报告期内，受经济形势、疫情等影响，市场需求疲软，公司整体收入下降。受主要材料及能源价格上涨、产量下降、2022年6月份补缴税款等因素影响，公司产品成本上涨较大，但产品销售价格未能同比上涨，产品毛利率下降。收入下降及产品毛利率下降对公司2022年度利润有较大影响。2、报告期内，预计非经常性损益对公司净利润的影响额约为825万元左右，主要系政府补助、投资收益等。

### ordinal=323 type=预减 ts_code=600236.SH end_date=20230630 ann_date=20230711 update_flag=0
REASON: 本期业绩预减的主要原因受来水量影响，公司上半年水电电量同比减少。

### ordinal=324 type=预减 ts_code=605208.SH end_date=20221231 ann_date=20230131 update_flag=1
REASON: （一）主营业务影响公司受上半年长春、上海疫情影响较大，疫情期间公司上海工厂停产、封闭运行，安徽工厂也受到下游客户停产、物流不畅等影响，销量下降。疫情解封后，国家出台一系列促进汽车消费政策，带动产业链需求上升，公司努力弥补疫情期间的损失，产销量和收入恢复增长，第四季度受疫情影响销量有所下降，总体上2022年度公司产销量和收入实现增长。但由于疫情期间公司产能利用率较低，导致单位产品综合成本偏高，同时疫情冲击打乱了公司采购、生产、销售的节奏，铝价大幅下跌导致公司产品价格下降，原材料采购成本与产品销售价格错配，进一步导致公司总体毛利率下降。此外，公司研发投入有较大增加。（二）非经营性损益的影响公司2022年度非经常性损益金额比上年同期大幅减少，主要原因是公司开展的期货套期保值，受2022年以来俄乌冲突、上海疫情、美联储加息等宏观因素叠加影响，大宗金属期货价格出现大幅波动，公司及子公司所买入套期保值的铝、铜、镍期货价格呈下跌趋势，期货账户累计发生较大亏损。

### ordinal=325 type=预减 ts_code=688252.SH end_date=20221231 ann_date=20230104 update_flag=1
REASON: 报告期内公司受俄乌战争、欧美通货膨胀、疫情、消费电子市场较差等因素影响，毛利率下滑较大，影响了净利润；同时去年同期受市场缺货、价格和毛利率较高等因素影响，净利润同期基数较高。以上综合因素导致本期业绩变化。

### ordinal=326 type=预减 ts_code=688661.SH end_date=20221231 ann_date=20230121 update_flag=1
REASON: （一）主营业务的影响：报告期内，受全球智能手机市场需求减弱及半导体行业下行周期等因素影响，公司MEMS相关精微零组件及半导体芯片测试探针的营收规模较去年预计下降20%左右；MEMS相关精微零组件毛利率受量价影响波动，但半导体芯片领域相关测试产品仍保持较高毛利率，稳定在不低于40%的毛利率水平。（二）各项费用的影响：公司基于稳固新老重点客户的长期合作，不断加大研发投入、增加海内外市场和研发人员、增加海外基地建设、拓展新的研发项目等，其中围绕微型超精密制造重点布局AR/VR领域核心精微组件、超高频探针测试组件、30微米以下探针全自动化装配线、基板级测试探针及部分微型半导体设备连接、航空连接、潜望式长焦镜头等项目，研发费用较上年同期大幅增加。2022年公司研发费用占营业收入的比例达到20%左右，持续不断的研发投入保障了公司中长期可持续健康发展。

### ordinal=327 type=预减 ts_code=688772.SH end_date=20221231 ann_date=20230121 update_flag=1
REASON: 1、本年度，以钴酸锂为代表的主要原材料价格较上年增长幅度较高，提高了公司产品的单位生产成本，但产品销售价格的调整相较于原材料价格的上涨存在一定的滞后性，无法及时传导至下游客户；2、本年度，受俄乌战争、疫情等因素影响，消费电子需求端的萎缩导致公司2022年产能利用率较低，导致公司毛利率下降；3、目前动力类锂离子电池市场竞争较为激烈，公司动力类业务尚处于起步阶段，对下游客户的议价能力有限，随着公司对动力类业务资源投入的持续增加，动力类业务的亏损也相应增加；4、为了保证公司能够不断进行技术创新，维持公司的市场竞争优势，公司持续加大研发投入，导致研发费用增加。以上综合因素导致本期业绩变化。

### ordinal=328 type=预减 ts_code=000422.SZ end_date=20231231 ann_date=20240127 update_flag=0
REASON: 报告期内，公司主要产品磷酸二铵、尿素、聚氯乙烯及部分精细化工产品的市场价格较上年同期出现不同程度下滑，产品盈利能力明显下降。但自8月份以来，化肥和氯碱化工产品价格及销售行情回暖，磷酸二铵、尿素和氯碱产品盈利能力有所修复。为落实沿江1公里化工企业“关改搬转”任务，完成公司位于猇亭园区的生产装置搬迁工作，公司对园区内部分资产进行了清理及减值测试，导致公司第四季度利润环比有所下滑，具体金额以会计师事务所最终审计数据为准。随着年产55万吨氨醇项目的正式投产，公司综合成本进一步降低，原材料供应得到进一步保障，未来盈利水平和市场竞争力将得到提升。

### ordinal=329 type=预减 ts_code=002077.SZ end_date=20240630 ann_date=20240709 update_flag=0
REASON: 公司2024年半年度业绩与上年同期相比发生变动的主要原因为：本报告期内非经常性损益事项产生的损益较上年同期大幅减少。1、2023年3月底，公司原控股孙公司苏州科阳半导体有限公司（简称“苏州科阳”）通过公开征集方式引进外部投资方完成了增资扩股，由公司的控股孙公司变更为参股公司，不再纳入公司合并报表范围，公司对苏州科阳长期股权投资以公允价值重新计量，增加上年同期净利润7,696.33万元，为非经常性损益。2、报告期内，公司控股子公司江苏中科大港激光科技有限公司（简称“中科大港”）破产清算事项，已被法院指定管理人接管，公司丧失了对中科大港控制权，中科大港不再纳入公司合并报表范围，预计该事项将减少本报告期净利润约770万元，为非经常性损益。

### ordinal=330 type=预减 ts_code=002677.SZ end_date=20240630 ann_date=20240713 update_flag=0
REASON: 1、报告期内，受房地产市场等因素影响，叠加居民消费意愿减弱等多重因素，集成灶行业市场需求放缓，导致公司主营业务收入、毛利均较上年同期有所下降。2、报告期内，由于市场需求放缓、消费降级、竞争加剧等因素，公司产品结构、产品品类随之有所调整，公司毛利率同比有所下降，期间费用率反而上升。3、报告期内，公司进一步推动市场销售，积极布局厨房烹洗全场景应用生态，打造一站式厨房产品全链供应。后续，公司将进一步加大市场开拓力度，加快技术研发创新，持续完善延伸产品线，强化公司精益管理，努力提升公司经营效益。

### ordinal=331 type=预减 ts_code=002923.SZ end_date=20231231 ann_date=20240131 update_flag=0
REASON: 报告期内，公司业绩变动主要原因有：1、公司新建高端原料药、中间体生产基地——润都制药（荆门）有限公司（以下简称“润都荆门公司”）多个生产车间在2022年年底转入固定资产约2.8亿元，本期陆续新增固定资产约0.9亿元，致使润都荆门公司本期折旧摊销同比增长约3,900万元；加之相关产品逐步进入试生产和/或商业化阶段，但产能利用率仍较低，导致生产成本提高，企业综合盈利水平下降。2、公司加大对产品研发的投入，研发费用同比增长20%以上。3、受公司主要制剂产品陆续中标国家集中带量采购或/和省级联盟集采，原料药市场波动等因素影响，本期营业收入和产品盈利水平同比都有一定的下降。综上因素，公司净利润同比下降幅度较大。

### ordinal=332 type=预减 ts_code=300080.SZ end_date=20231231 ann_date=20240130 update_flag=0
REASON: 本报告期业绩与上年同期相比下降的主要原因如下：（一）2023年石墨电极下游电弧炉炼钢企业开工率不足，石墨电极行业供大于求，导致石墨电极产品量价齐跌，公司针状焦生产线开工率不足，炭素业务盈利能力大幅下滑。（二）2023年负极材料头部企业行业集中度进一步提升，对负极材料、石墨化加工价格冲击较大，公司负极材料、石墨化加工毛利率下降较多。（三）2023年锂电池产品价格持续下跌，利润空间严重压缩，出口订单明显减少，开工率严重不足。（四）为推动光伏电池片项目技术改造，加快光伏组件材料项目、负极材料项目、光伏电站等项目建设，公司采用银行借款和融资租赁的形式购买生产设备、导致财务费用增加。（五）预计非经常性损益对当前净利润的影响金额约为5,700万元，主要系政府补助对业绩的影响。

### ordinal=333 type=预减 ts_code=600058.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: 本期业绩预减的主要原因（一）主营业务影响2024年上半年，在基建投资增长乏力、房地产行业持续低位运行、有效需求不足的大环境下，公司所处的黑色金属流通领域企业面临较大的经营困难与挑战。受公司主营的钢材、冶金原材料等大宗商品价格大幅下跌、市场需求持续低迷、产业链下游流动性偏紧等不利因素影响，本期公司计提的存货跌价准备同比增加，公司盈利规模大幅下降。面对严峻的行业形势和复杂多变的经营环境，公司将继续坚定不移聚焦主责主业，强化业务能力，提升管理质效，加强风险防范，确保稳健经营。（二）非经营性损益的影响2024年上半年，公司下属子公司获得及确认与收益相关的政府补助1.46亿元，同比增加653%。

### ordinal=334 type=预减 ts_code=600516.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩预减的主要原因2023年度受下游钢铁行业市场需求弱势、上游原材料价格持续波动等影响，公司归属于上市公司股东的净利润有所下降。公司积极应对多重压力，精准施策、深挖内潜，公司产品销售毛利继续在行业中保持了先进水平，块类产品结构调整取得比较明显的效果，公司生产经营平稳有序。

### ordinal=335 type=预减 ts_code=600774.SH end_date=20240630 ann_date=20240715 update_flag=0
REASON: （一）主营业务影响1、子公司成都迪康药业股份有限公司受集采、药材价格上涨等因素影响，导致利润减少；2、子公司重庆迪康中药制药有限公司今年复工复产，上半年药品销售收入少，固定费用支出较大；3、商业板块盈利能力下滑及调改，导致利润减少；4、会展板块市场逐步恢复，利润较去年同期上涨。（二）非经营性损益的影响主要是去年上半年收到资产类清退补偿款项，今年上半年无同类收益。

### ordinal=336 type=预减 ts_code=601686.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: （一）钢材市场价格下跌，例如天津地区热轧卷板单价从年初到6月底震荡下跌，通过价格传导机制的影响，导致钢管产品毛利率出现下降。（二）焊接钢管的市场需求减弱，销量同比减少5.86%，对利润产生一定的负面影响。（三）工序产量同比减少4.25%，导致单吨固定成本上升，拉低了利润。（四）受一季度业绩影响，虽然二季度基本恢复正常且同比向好，但未能弥补一季度降幅，导致上半年业绩同比下降较大。

### ordinal=337 type=预减 ts_code=603272.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 报告期内，主要受房地产调控政策持续，宏观经济波动，居民消费降级，行业竞争加剧等因素影响，导致净利润与去年同期有所下降。

### ordinal=338 type=预减 ts_code=603882.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: 报告期内，由于常规检测需求增长速度不及预期，固定成本投入较高，导致规模效应不及预期，另外由于部分应收账款回款周期较长，导致对应的信用减值损失金额较大，经财务部门初步测算，2024年上半年拟计提信用减值损失约29,000万元。以上原因导致归属于上市公司股东的净利润同比下降64.89%到71.91%，归属于上市公司股东的扣除非经常性损益的净利润同比下降68.82%到76.15%。

### ordinal=339 type=预减 ts_code=688249.SH end_date=20231231 ann_date=20240130 update_flag=0
